year,dataset,command,count
2010,Replication data Lujala (47(1)_x,streg,30
2018,DownloadFile.ashx?id=23&type=replicationfile_x,heckprob,30
2018,DownloadFile.ashx?id=39&type=replicationfile_x,logit,30
2009,kochdurationreplication_x,logit,30
2009,kochdurationreplication_x,streg,30
2016,David Lektzian & Patrick Regan_x,xtlogit,30
2016,"Seymour, Bakke & Cunningham 2016 replication_x",poisson,30
2017,Niklas Karlén_x,stcox,30
2017,"David E Cunningham, Kristian Skrede Gleditsch, Belén González, Dragana Vidović & Peter B White_x",heckprob,30
2019,DownloadFile.ashx?id=76&type=replicationfile_x,nbreg,29
2012,"Deiwiks, Cederman and Gleditsch rep data_x",relogit,29
2012,Shirkey Replication Data_x,stcox,28
2012,Shirkey Replication Data_x,regress,28
2016,Kirssa Cline Ryckman_x,stcox,28
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",nbreg,28
2015,Hillesund 2015 replication_x,gllamm,27
2019,DownloadFile.ashx?id=84&type=replicationfile_x,logit,27
2012,Koubi et al. 49(1) Replication_x,logit,27
2016,DownloadFile.ashx?id=29&type=replicationfile_x,nbreg,27
2018,DownloadFile.ashx?id=59&type=replicationfile_x,xtlogit,26
2009,Replication Brule Williams_x,xtgee,26
2007,Replication Brian La_x,xtpcse,26
2013,McDoom 2013 replication_x,logistic,26
2013,Erickson 2013 replication_x,xtlogit,26
2013,Erickson 2013 replication_x,xtpcse,26
2012,Dyrstad replication files_x,regress,26
2018,DownloadFile.ashx?id=19&type=replicationfile_x,logit,25
2013,Cunningham 2013 replication_x,mlogit,25
2019,DownloadFile.ashx?id=86&type=replicationfile_x,probit,25
2010,Reuveny Replication 47(6)_x,areg,24
2015,Krieger & Meierrieks 2015 replication_x,nbreg,24
2015,Mitchell & Zawahri 2015 replication_x,logit,24
2018,DownloadFile.ashx?id=38&type=replicationfile_x,clogit,24
2012,JPR Daxecker repdata_x,nbreg,24
2016,Bunte & Vinson 2016 replication_x,nbreg,24
2016,"Maya Wilson, David R Davis & Amanda Murdie_x",zinb,24
2015,Bader & Daxecker 2015 replication_x,ologit,23
2015,"Joshi, Quinn & Regan 2015 replication_x",streg,23
2019,DownloadFile.ashx?id=66&type=replicationfile_x,logit,23
2017,Soumyajit Mazumder_x,logit,23
2015,Stojek & Chacha 2015 replication_x,xtlogit,22
2015,Johnson 2015 replication_x,nbreg,22
2019,DownloadFile.ashx?id=99&type=replicationfile_x,logit,22
2017,Luis De la Calle_x,zinb,22
2015,"Cederman, Weidmann & Bormann 2015 replication_x",logit,21
2015,von Soest & Wahman 2015 replication_x,logit,21
2008,Replication Indra De Soysa_x,xtgee,21
2008,Replication Ole Magnus Theisen_x,logit,21
2008,Replication Ole Magnus Theisen_x,outreg,21
2019,DownloadFile.ashx?id=85&type=replicationfile_x,regress,21
2019,DownloadFile.ashx?id=80&type=replicationfile_x,nbreg,21
2014,Replication Gibler & Miller 2014_x,logit,20
2014,"Replication Sutton, Butcher & Svensson 2014_x",logit,20
2010,Fordham replication 47(6)_x,probit,20
2011,48(5) Replication data Chaitanya_x,probit,20
2013,2013,heckman,20
2008,Replication Indra De Soysa_x,xtreg,20
2012,Koubi et al. 49(1) Replication_x,btscs,20
2016,Rivera 2016 replication_x,xtpcse,20
2016,"Caruso, Petraca & Ricciuti 2016 replication_x",ivreg2,20
2016,Christopher Linebarger_x,logit,20
2010,Replication data Lujala (47(1)_x,logistic,19
2015,Butcher 2015 replication_x,stcox,19
2015,Peksen & Son 2015 replication_x,probit,19
2018,DownloadFile.ashx?id=11&type=replicationfile_x,regress,19
2017,Jungmoo Woo_x,logit,19
2014,Kimbrough & Sheremeta 2014 replication_x,xtreg,18
2014,Replication Landis 2014_x,nbreg,18
2006,Long & Leeds 2006 replication_x,xtpcse,18
2010,de Soysa - Replication Data_x,logit,18
2010,de Soysa and Fjelde - Replication Data_x,logit,18
2018,DownloadFile.ashx?id=23&type=replicationfile_x,logit,18
2018,DownloadFile.ashx?id=31&type=replicationfile_x,nbreg,18
2009,Replication Hanne Fjelde_x,relogit,18
2019,DownloadFile.ashx?id=87&type=replicationfile_x,logit,18
2019,DownloadFile.ashx?id=87&type=replicationfile_x,estsimp,18
2010,Replication data Beardsley 47(4)_x,probit,17
2010,Replication data Cederman 47(4)_x,logit,17
2015,Colgan 2015 replication_x,xtlogit,17
2009,Replication Silja Eriksen_x,xtpcse,17
2008,heg_purse_x,relogit,17
2016,Yonatan Lupu & Paul Poast_x,stcox,17
2016,Axel Deher & Merle Kreibaum_x,gllamm,17
2017,Efe Tokdemir_x,logit,17
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",newey,16
2003,file41432_406casett_x,regress,16
2013,2013,cnsreg,16
2013,2013,ologit,16
2008,Replication Indridi H. Indridason_x,clogit,16
2019,DownloadFile.ashx?id=99&type=replicationfile_x,regress,16
2019,DownloadFile.ashx?id=69&type=replicationfile_x,logit,16
2019,DownloadFile.ashx?id=72&type=replicationfile_x,logit,16
2012,Bergholt and Lujala 49(1) Replication_x,xtreg,16
2016,Christian Houle_x,nbreg,16
2016,Bunte & Vinson 2016 replication_x,logit,16
2016,Matthew Isaacs_x,btscs,16
2017,"David E Cunningham, Kristian Skrede Gleditsch, Belén González, Dragana Vidović & Peter B White_x",logit,16
2014,Replication Landis 2014_x,xtnbreg,15
2014,Replication McLean & Whang 2014_x,probit,15
2010,Replication Wayman_x,stcox,15
2015,Butcher 2015 replication_x,regress,15
2015,DiGiuseppe 2015 replication_x,xtpcse,15
2015,Mitchell & Zawahri 2015 replication_x,biprobit,15
2004,file46000_rosenblum_and_salehyan_jpr_04_x,regress,15
2007,Replication Svensson_x,probit,15
2007,file49159_sobek_data_44-1_x,xtprobit,15
2013,Shortland et al 2013 replication_x,outreg,15
2008,Replication Glassmyer_x,streg,15
2012,Dahl_Hoyland_x,streg,15
2016,Sarah E Kreps & Geoffrey PR Walace_x,oprobit,15
2017,Grant Gordon & Lauren Young_x,regress,15
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",regress,14
2010,JPR Blocking Resolution Replication Data_x,stcox,14
2010,Replication data 47(4) Alasken_x,xtabond2,14
2015,Butcher 2015 replication_x,logit,14
2015,Rapport 2015 replication_x,ologit,14
2015,"Braithwaite, Braithwaite & Kucik 2015 replication_x",probit,14
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,mlogit,14
2011,Mousseau - Replication data 48(1)_x,ologit,14
2013,Salverda 2013 replication_x,logit,14
2008,Replication Davies_x,regress,14
2008,Replication Davies_x,xtreg,14
2019,DownloadFile.ashx?id=65&type=replicationfile_x,xtnbreg,14
2012,Replication DiGiuseppe_x,probit,14
2012,Cuesta_Alda_2012_x,ivregress,14
2012,Appel and Loyle Rep Data_x,regress,14
2016,Zeev Maoz & Kyle A Joyce_x,regress,14
2017,"Charles Fernandes Taylor, Jon CW Pevehouse, Scott Straus_x",ologit,14
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",logit,14
2002,file41469_chiozza_39_6_x,relogit,13
2010,JPR 47(6)_Do and Iyer_x,regress,13
2005,Replication Neumayer_x,xtreg,13
2013,Hultquist 2013 replication_x,mlogit,13
2016,DownloadFile.ashx?id=37&type=replicationfile_x,ivprobit,13
2014,Miller and Ritter 2014 replication_x,xtprobit,12
2014,Replication McLean & Whang 2014_x,heckprob,12
2014,"Jenkins, Mahler & Fahrer 2014 replication_x",zinb,12
2010,Replication data Bohlken and Sergenti 47(5)_x,regress,12
2005,Repliacation Henrik Urdal_x,logit,12
2005,Replication Neumayer_x,outreg,12
2005,file46818_li_wen_jpr05_replicate_x,heckman,12
2018,DownloadFile.ashx?id=48&type=replicationfile_x,nbreg,12
2011,48(5) Fordham Replication Data_x,xtregar,12
2007,file49976_richards_gelleny_data_do_x,oprobit,12
2013,Shortland et al 2013 replication_x,xtabond,12
2013,Miller 2013 replication_x,xtmelogit,12
2008,Datasets_Choi and James_x,logit,12
2008,Replication Davies_x,xtgls,12
2019,DownloadFile.ashx?id=63&type=replicationfile_x,stcox,12
2019,DownloadFile.ashx?id=78&type=replicationfile_x,estsimp,12
2019,DownloadFile.ashx?id=98&type=replicationfile_x,xtlogit,12
2019,DownloadFile.ashx?id=99&type=replicationfile_x,ologit,12
2012,Bertocchi_Guerzoni_2012_x,ivprobit,12
2016,Karim & Beardsley 2016 replication_x,nbreg,12
2016,Kirssa Cline Ryckman_x,logit,12
2014,Brysk and Mehta 2014 replication_x,probit,11
2010,Replication Bohmelt_x,heckman,11
2007,Replication Butler et.al_x,oprobit,11
2013,Samii 2013 replication_x,regress,11
2008,file50978_replication_data_ostby_jpr08_x,logit,11
2008,file50989_hegrereplication_x,arch,11
2008,MousMous_x,ologit,11
2008,Replication_data_Ostby_JPR08_x,logit,11
2019,DownloadFile.ashx?id=69&type=replicationfile_x,ologit,11
2019,DownloadFile.ashx?id=72&type=replicationfile_x,ologit,11
2012,Gartzke 49(1) Replication_x,estsimp,11
2016,Matthew Kroenig_x,logit,11
2016,Matthew Kroenig_x,probit,11
2016,Matthew Isaacs_x,regress,11
2016,Matthew Isaacs_x,xtgee,11
2016,"Maya Wilson, David R Davis & Amanda Murdie_x",nbreg,11
2014,Kendall-Taylor & Frantz 2014 replication_x,ologit,10
2010,Kreutz 2010 Replication and web appendix_x,logit,10
2010,Fordham replication 47(6)_x,btscs,10
2015,Bulutgil 2015 replication_x,logit,10
2015,Phillips 2015 replication_x,logit,10
2015,Rød & Weidmann 2015 replication_x,xtreg,10
2015,Ruhe 2015 replication_x,xtlogit,10
2018,DownloadFile.ashx?id=33&type=replicationfile_x,logit,10
2018,DownloadFile.ashx?id=61&type=replicationfile_x,probit,10
2018,DownloadFile.ashx?id=61&type=replicationfile_x,estsimp,10
2018,DownloadFile.ashx?id=30&type=replicationfile_x,ivregress,10
2018,DownloadFile.ashx?id=58&type=replicationfile_x,xtreg,10
2018,DownloadFile.ashx?id=38&type=replicationfile_x,regress,10
2018,DownloadFile.ashx?id=38&type=replicationfile_x,xtreg,10
2011,"Blomberg, Hess and Tan_Replication data_x",xtreg,10
2011,Quackenbush and Drury Replication Data_x,sureg,10
2013,2013,xtgee,10
2013,Black 2013 replication_x,logit,10
2008,Replication Goldsmith Chalu_x,xtgee,10
2012,replication materials_x,xtreg,10
2012,Koubi et al. 49(1) Replication_x,xtreg,10
2012,Replication Data Hendrix and Salehyan_x,nbreg,10
2012,Replication Data Hendrix and Salehyan_x,xtnbreg,10
2017,"Lars-Erik Cederman, Kristian Skrede Gleditsch & Julian Wucherpfennig_x",logit,10
2017,Reed M Wood & Jakana L Thomas_x,ologit,10
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",oprobit,9
2006,Replication Hugh Ward_x,regress,9
2002,Replication Indra_x,dprobit,9
2010,Thyne_JPR_coups_data_appendix 47(4)_x,logit,9
2005,Replication David H. Bearce_x,logit,9
2015,Rapport 2015 replication_x,logit,9
2018,DownloadFile.ashx?id=24&type=replicationfile_x,logit,9
2018,DownloadFile.ashx?id=30&type=replicationfile_x,ivprobit,9
2018,DownloadFile.ashx?id=30&type=replicationfile_x,regress,9
2009,Lektzian Souva JPR Democratic Peace Replication Files_x,heckprob,9
2009,Basedau Lay Codes Data (6)_x,logit,9
2009,Replication Tijen Demirel_x,heckman,9
2011,Braun_2013_x,streg,9
2011,PeksenJPRreplication_x,ologit,9
2013,"Conrad, Kim and Souva 2013 replication_x",xtpcse,9
2013,Shortland et al 2013 replication_x,xtreg,9
2008,Replication Lektzian_x,xtreg,9
2008,Quackenbush and Venteicher JPR replication data_x,stcox,9
2019,DownloadFile.ashx?id=85&type=replicationfile_x,xtmixed,9
2019,DownloadFile.ashx?id=67&type=replicationfile_x,ologit,9
2019,DownloadFile.ashx?id=98&type=replicationfile_x,firthlogit,9
2012,"Deiwiks, Cederman and Gleditsch rep data_x",logit,9
2016,David Lektzian & Patrick Regan_x,mlogit,9
2016,Zeev Maoz & Kyle A Joyce_x,xtreg,9
2016,Pui-Hang Wong_x,logit,9
2017,"Stefano Costalli, Luigi Moretti & Costantino Pischedda_x",xtpcse,9
2017,Stephen Moncrief_x,nbreg,9
2014,Replication Jung 2014_x,logit,8
2014,Replication Landis 2014_x,logit,8
2010,Kimball_Replication File 47(4)_x,probit,8
2010,Replication data - Bayer 47(5)_x,stcox,8
2015,Tir & Singh 2015 replication_x,xtreg,8
2015,Ruhe 2015 replication_x,estsimp,8
2015,"Joshi, Maloy & Peterson 2015 replication_x",logit,8
2018,"Matthew Osborne, Ben D’Exelle & Arjan Verschoor_x",xtreg,8
2018,DownloadFile.ashx?id=9&type=replicationfile_x,svy:regress,8
2009,Replication Theodora-Ismene_x,logit,8
2009,Replication Khusrav Gaibullov_x,logit,8
2009,Replication Ibane_x,oprobit,8
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,relogit,8
2011,"Rider,Findley,Diehl_Replication_x",probit,8
2011,Gaibulloev Sandler_Replication Data1_x,xtreg,8
2007,Replication Sabine C. Carey_x,logit,8
2007,file49971_carey_data_x,logit,8
2013,Samii 2013 replication_x,svy:ologit,8
2012,TirAndStinnett49Replication_x,logit,8
2016,Hannah Smidt_x,estsimp,8
2016,DownloadFile.ashx?id=37&type=replicationfile_x,ivregress,8
2014,Replication Smith 2014_x,xtreg,7
2014,Replication Smith 2014_x,probit,7
2014,Replication Boutton 2014_x,xtlogit,7
2014,Replication Dafoe & Kelsey 2014_x,logit,7
2006,file47990_powersjprdata_x,xtlogit,7
2002,Replication Neumayer_x,oprobit,7
2010,Braithwaite - Replication Data 47(3)_x,probit,7
2010,Braithwaite - Replication Data_x,probit,7
2005,Replication Hyung Min Kim_x,probit,7
2018,DownloadFile.ashx?id=36&type=replicationfile_x,oprobit,7
2018,DownloadFile.ashx?id=19&type=replicationfile_x,regress,7
2018,DownloadFile.ashx?id=39&type=replicationfile_x,regress,7
2018,DownloadFile.ashx?id=39&type=replicationfile_x,mlogit,7
2007,Replication Kristine Eck_x,nbreg,7
2013,Grandi 2013 replication_x,nbreg,7
2008,file50979_dataschneider_x,stcox,7
2000,Hegre_2000_replication_x,stcox,7
2019,DownloadFile.ashx?id=77&type=replicationfile_x,btscs,7
2019,DownloadFile.ashx?id=88&type=replicationfile_x,regress,7
2012,Henne_2012_x,probit,7
2016,DownloadFile.ashx?id=29&type=replicationfile_x,estsimp,7
2017,Christian Houle & Cristina Bodea_x,probit,7
2017,Yoram Z Haftel & Stephanie C Hofmann_x,oprobit,7
2014,Replication McManus 2014_x,regress,6
2014,Voors & Bulte 2014 replication JPR_x,ivreg,6
2014,Kendall-Taylor & Frantz 2014 replication_x,xtpcse,6
2002,BuhaugGates_x,regress,6
2010,Nooruddin and Payton.JPR.Replication 47(6)_x,stcox,6
2010,Replikationsdaten BussmannJPR2010_x,probit,6
2010,Replication data Hoffman 47(5)_x,logit,6
2010,Reuveny Replication 47(6)_x,ivprobit,6
2010,Replication data 47(4) Alasken_x,regress,6
2015,Rider & Owsiak 2015 replication_x,stcox,6
2015,Krieger & Meierrieks 2015 replication_x,arima,6
2015,Hendrix & Haggard 2015 replication_x,nbreg,6
2015,De Juan & Bank 2015 replication_x,xtnbreg,6
2015,De Juan & Bank 2015 replication_x,logit,6
2015,Mitchell & Zawahri 2015 replication_x,ologit,6
2015,Mitchell & Zawahri 2015 replication_x,estsimp,6
2018,DownloadFile.ashx?id=36&type=replicationfile_x,logit,6
2018,DownloadFile.ashx?id=19&type=replicationfile_x,clogit,6
2018,DownloadFile.ashx?id=59&type=replicationfile_x,relogit,6
2018,DownloadFile.ashx?id=59&type=replicationfile_x,xtnbreg,6
2018,DownloadFile.ashx?id=56&type=replicationfile_x,nbreg,6
2018,DownloadFile.ashx?id=26&type=replicationfile_x,mlogit,6
2018,DownloadFile.ashx?id=55&type=replicationfile_x,xtnbreg,6
2018,DownloadFile.ashx?id=42&type=replicationfile_x,streg,6
2004,Replication Benson_x,mlogit,6
2009,czaika-kiskatos_data_x,regress,6
2009,Replication Silja Eriksen_x,newey,6
2009,Replication Neumayer_x,stcox,6
2009,Replication Neumayer_x,outreg,6
2009,Replication Hanne Fjelde_x,xtlogit,6
2009,Replication Hanne Fjelde_x,logit,6
2011,48(5) Replication data Chaitanya_x,nbreg,6
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,heckprob,6
2011,Replication Derouen_x,probit,6
2011,"Blomberg, Hess and Tan_Replication data_x",ivregress,6
2011,Replication data Young and Dugan 48(1)_x,nbreg,6
2013,Joyce and Braithwaite 2013 replication_x,logit,6
2013,Wallace 2013 replication_x,btscs,6
2013,"Mitchell, Ring, Spellman 2013 replication_x",ologit,6
2008,Replication Desiree Nilsson_x,streg,6
2008,Replication Balch-Lindsay_x,stcox,6
2008,Datasets_Choi and James_x,btscs,6
2008,Replication Glassmyer_x,biprobit,6
2008,Replication Glassmyer_x,stcox,6
2019,DownloadFile.ashx?id=77&type=replicationfile_x,nbreg,6
2019,DownloadFile.ashx?id=96&type=replicationfile_x,xtnbreg,6
2019,DownloadFile.ashx?id=98&type=replicationfile_x,relogitll,6
2019,DownloadFile.ashx?id=98&type=replicationfile_x,xtreg,6
2012,Maria Inclan Replication Data_x,xtnbreg,6
2012,Replication Slettebak 49(1)_x,logit,6
2012,Bergholt and Lujala 49(1) Replication_x,xtivreg2,6
2016,Karim & Beardsley 2016 replication_x,estsimp,6
2016,Kirssa Cline Ryckman_x,ologit,6
2017,Luis De la Calle_x,nbreg,6
2017,Luis De la Calle_x,regress,6
2017,Reed M Wood & Jakana L Thomas_x,logit,6
2014,Replication Barry et al. 2014_x,zinb,5
2014,Voors & Bulte 2014 replication JPR_x,ivreg2,5
2014,Braaten 2014 replication_x,mlogit,5
2014,Koubi and Bohmelt 2014 replication_x,estsimp,5
2010,Replication data Wood 47(5)_x,nbreg,5
2005,Replication Navin Bapat_x,streg,5
2015,Tir & Singh 2015 replication_x,xtlogit,5
2015,von Soest & Wahman 2015 replication_x,relogit,5
2015,Johnson 2015 replication_x,poisson,5
2018,DownloadFile.ashx?id=58&type=replicationfile_x,regress,5
2018,DownloadFile.ashx?id=9&type=replicationfile_x,regress,5
2018,DownloadFile.ashx?id=22&type=replicationfile_x,nbreg,5
2009,Replication Brule Williams_x,xtprobit,5
2009,Replication Bundervoet_x,logit,5
2009,Replication Bozzol_x,logit,5
2011,48(5) Replication data Chaitanya_x,xtabond2,5
2011,"Blomberg, Hess and Tan_Replication data_x",qreg,5
2011,Replication data Young and Dugan 48(1)_x,zinb,5
2011,Magee Massoud JPR_replication_x,regress,5
2011,Magee Massoud JPR_replication_x,ivreg2,5
2013,"Conrad, Kim and Souva 2013 replication_x",ivregress,5
2008,file50978_replication_data_ostby_jpr08_x,nbreg,5
2008,Replication_data_Ostby_JPR08_x,nbreg,5
2019,DownloadFile.ashx?id=96&type=replicationfile_x,estsimp,5
2019,DownloadFile.ashx?id=86&type=replicationfile_x,regress,5
2012,Maria Inclan Replication Data_x,xtgls,5
2012,HunJoonKimReplication_x,stcox,5
2012,JPR Daxecker repdata_x,estsimp,5
2016,Zeev Maoz & Kyle A Joyce_x,logit,5
2016,"Caruso, Petraca & Ricciuti 2016 replication_x",regress,5
2016,"Caruso, Petraca & Ricciuti 2016 replication_x",xtnbreg,5
2016,DownloadFile.ashx?id=37&type=replicationfile_x,regress,5
2017,"Charles Fernandes Taylor, Jon CW Pevehouse, Scott Straus_x",logit,5
2017,Soumyajit Mazumder_x,regress,5
2014,Voors & Bulte 2014 replication JPR_x,probit,4
2014,Williams 2014 replication_x,logit,4
2014,Replication Gibler & Miller 2014_x,estsimp,4
2014,Replication Gibler & Miller 2014_x,relogit,4
2014,"Gleditsch, Strand, Nordkveile (2014) - Peace Research - Just the Study Of War, JPR 51(2) Replication Data_x",estsimp,4
2014,Bartusevicius 2014 replication_x,estsimp,4
2014,Miller and Ritter 2014 replication_x,estsimp,4
2006,Replication Anessa L. Kimball_x,biprobit,4
2006,file48934_democraticsanctionsdata_x,relogit,4
2002,BuhaugGates_x,reg3,4
2010,Replication data Bohlken and Sergenti 47(5)_x,nbreg,4
2010,Fordham replication 47(6)_x,xtregar,4
2010,Nooruddin and Payton.JPR.Replication 47(6)_x,logit,4
2010,Replication Hegre_x,probit,4
2005,Replication Neumayer_x,xtabond2,4
2005,Replication Schatzman_x,nbreg,4
2015,Bulutgil 2015 replication_x,clogit,4
2015,Butcher 2015 replication_x,streg,4
2015,Rød & Weidmann 2015 replication_x,xtlogit,4
2015,Uzonyi 2015 replication_x,logit,4
2015,Uzonyi 2015 replication_x,zinb,4
2018,DownloadFile.ashx?id=56&type=replicationfile_x,varsoc,4
2018,DownloadFile.ashx?id=56&type=replicationfile_x,var,4
2018,DownloadFile.ashx?id=30&type=replicationfile_x,xtlogit,4
2018,DownloadFile.ashx?id=39&type=replicationfile_x,estsimp,4
2018,DownloadFile.ashx?id=45&type=replicationfile_x,regress,4
2009,Replication data Kalyvas Kocher_x,ologit,4
2011,"Blomberg, Hess and Tan_Replication data_x",regress,4
2011,Magee Massoud JPR_replication_x,xtreg,4
2007,Replication Victor Asal_x,ologit,4
2007,file49971_carey_data_x,xtpcse,4
2013,Joyce and Braithwaite 2013 replication_x,estsimp,4
2013,Kinne 2013 replication_x,logit,4
2013,Kinne 2013 replication_x,estsimp,4
2013,Black 2013 replication_x,relogit,4
2013,Wallace 2013 replication_x,logit,4
2013,Wallace 2013 replication_x,mlogit,4
2013,2013,estsimp,4
2013,Powell 2013 replication_x,estsimp,4
2013,Miller 2013 replication_x,ologit,4
2013,Samii 2013 replication_x,svy:logit,4
2008,file50984_data_and_appxerika_x,relogit,4
2008,file50984_data_and_appxerika_x,stcox,4
2008,Replication Collier_x,streg,4
2019,DownloadFile.ashx?id=77&type=replicationfile_x,stcox,4
2019,DownloadFile.ashx?id=95&type=replicationfile_x,logit,4
2019,DownloadFile.ashx?id=67&type=replicationfile_x,logit,4
2019,DownloadFile.ashx?id=78&type=replicationfile_x,psmatch2,4
2019,DownloadFile.ashx?id=78&type=replicationfile_x,bootstrap:psmatch2,4
2012,Rustad_Binningsbo_replication files_x,streg,4
2012,Wood et al 2012 replication_x,nbreg,4
2012,JPR Replication File Boehmelt_x,logit,4
2012,"Raleigh, Kniveton - Come Rain or Shine, JPR 49(1)_x",nbreg,4
2012,Costalli_Moro_2012_x,regress,4
2016,David Lektzian & Patrick Regan_x,heckprob,4
2016,Aila M Matanock_x,streg,4
2016,"Balcells, Daniels & Escriba-Folch 2016 replication_x",xtnbreg,4
2016,Matthew Kroenig_x,regress,4
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",logit,4
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",psmatch2,4
2016,Benjamin Acosta_x,stcox,4
2016,Pui-Hang Wong_x,ivregress,4
2016,Efe Tokdemir & Seden Akcinaroglu_x,ologit,4
2016,"Seymour, Bakke & Cunningham 2016 replication_x",estsimp,4
2016,Sara MT Polo & Kristian Skrede Gleditsch_x,glm,4
2016,Brandon J Kinne_x,xtreg,4
2017,Susanne Schaftenaar_x,regress,4
2017,Efe Tokdemir_x,xtreg,4
2014,Replication Smith 2014_x,xtivreg2,3
2014,Replication Smith 2014_x,regress,3
2014,Ausderan 2014 replication_x,regress,3
2014,Replication McLean & Whang 2014_x,ologit,3
2014,Replication Boutton 2014_x,nbreg,3
2014,"Replication Sutton, Butcher & Svensson 2014_x",estsimp,3
2006,Replication Rav_x,stcox,3
2006,Replication Braithwaite_x,regress,3
2006,Replication Braithwaite_x,tobit,3
2006,Replication Krustev_x,logit,3
2006,file48933_buhaug_jpr06_x,mlogit,3
