year,dataset,command,count
2014,Replication McManus 2014_x,oprobit,145
2013,Goldsmith et al 2013 replication_x,fNELDAperiod,145
2013,Goldsmith et al 2013 replication_x,SLDdum,145
2013,Goldsmith et al 2013 replication_x,nogpyrs2,145
2012,"Deiwiks, Cederman and Gleditsch rep data_x",replace,143
2016,Christian Houle_x,local,142
2016,Christian Houle_x,summarize,141
2019,DownloadFile.ashx?id=88&type=replicationfile_x,generate,137
2015,Ruhe 2015 replication_x,drop,133
2014,Replication Jung 2014_x,scalar,132
2004,file46000_rosenblum_and_salehyan_jpr_04_x,predict,130
2014,Replication Smith 2014_x,local,128
2019,DownloadFile.ashx?id=88&type=replicationfile_x,replace,127
2005,Replication Neumayer_x,drop,124
2012,Cuesta_Alda_2012_x,label,122
2009,kochdurationreplication_x,set,121
2004,file46000_rosenblum_and_salehyan_jpr_04_x,test,120
2019,DownloadFile.ashx?id=99&type=replicationfile_x,ttest,120
2019,DownloadFile.ashx?id=66&type=replicationfile_x,generate,113
2011,Epifanio_replication_x,ologit,112
2013,2013,replace,111
2015,Ruhe 2015 replication_x,label,109
2014,Denny & Walter 2014 replication_x,replace,106
2012,UN-crisisdur-JPRreplication_x,lincom,105
2015,Hillesund 2015 replication_x,matrix,104
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",sort,104
2013,Goldsmith et al 2013 replication_x,_prefailstab,100
2013,Goldsmith et al 2013 replication_x,regchange1to3,100
2013,Goldsmith et al 2013 replication_x,lntotalpop,100
2013,Goldsmith et al 2013 replication_x,mena,100
2019,DownloadFile.ashx?id=86&type=replicationfile_x,matrix,94
2015,Hillesund 2015 replication_x,label,93
2018,DownloadFile.ashx?id=31&type=replicationfile_x,logit,93
2015,DiGiuseppe 2015 replication_x,scalar,92
2019,DownloadFile.ashx?id=67&type=replicationfile_x,replace,92
2009,costofshamedata_x,replace,91
2012,Koubi et al. 49(1) Replication_x,local,91
2016,Zeev Maoz & Kyle A Joyce_x,label,91
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",drop,91
2009,kochdurationreplication_x,drop,90
2009,Replication Regan Frank Aydin_x,count,90
2014,Bartusevicius 2014 replication_x,logit,88
2018,DownloadFile.ashx?id=61&type=replicationfile_x,label,88
2014,Replication Smith 2014_x,graph,87
2014,Miller and Ritter 2014 replication_x,probit,86
2011,rost greig replication_x,relogitq,86
2013,2013,setx,86
2019,DownloadFile.ashx?id=89&type=replicationfile_x,margins,86
2010,Fordham replication 47(6)_x,generate,85
2018,DownloadFile.ashx?id=36&type=replicationfile_x,return,84
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",use,82
2016,Mark Nieman_x,generate,82
2010,Replication Hegre_x,drop,80
2009,Basedau Lay Codes Data (6)_x,replace,80
2008,Datasets_Choi and James_x,prvalue,80
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",generate,80
2014,Sullivan 2014 replication & appendix_x,generate,78
2014,"Conrad, Haglund & Moore 2014 replication_x",tabulate,78
2018,DownloadFile.ashx?id=36&type=replicationfile_x,regress,78
2018,DownloadFile.ashx?id=9&type=replicationfile_x,generate,77
2014,Eck 2014 replication_x,prvalue,76
2014,Bartusevicius 2014 replication_x,simqi,76
2018,DownloadFile.ashx?id=23&type=replicationfile_x,relogit,75
2009,costofshamedata_x,generate,75
2017,Grant Gordon & Lauren Young_x,matrix,75
2014,Koubi and Bohmelt 2014 replication_x,simqi,73
2014,Brysk and Mehta 2014 replication_x,oprobit,72
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",replace,72
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",egen,72
2015,Ruhe 2015 replication_x,graph,71
2012,JPR Daxecker repdata_x,setx,71
2010,Replication data Beardsley 47(4)_x,replace,69
2015,Ruhe 2015 replication_x,local,69
2019,DownloadFile.ashx?id=87&type=replicationfile_x,setx,68
2019,DownloadFile.ashx?id=98&type=replicationfile_x,logit,68
2016,Christian Houle_x,tabulate,68
2016,Hannah Smidt_x,drop,67
2017,Ursula Daxecker & Brandon C Prins_x,nbreg,67
2013,Erickson 2013 replication_x,matrix,66
2019,DownloadFile.ashx?id=98&type=replicationfile_x,supp,66
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",xtreg,66
2002,Replication Neumayer_x,dprobit,65
2010,Fordham replication 47(6)_x,replace,65
2016,DownloadFile.ashx?id=37&type=replicationfile_x,label,65
2002,Replication Neumayer_x,lrtest,64
2017,Susanne Schaftenaar_x,mlogit,64
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",drop,64
2014,Replication Smith 2014_x,twoway,63
2009,Replication Englehart_x,ologit,63
2016,DownloadFile.ashx?id=37&type=replicationfile_x,estimates:store,63
2008,Replication Glassmyer_x,label,62
2014,Brysk and Mehta 2014 replication_x,mfx,61
2009,kochdurationreplication_x,use,61
2016,Christian Houle_x,set,61
2018,DownloadFile.ashx?id=51&type=replicationfile_x,logit,60
2009,kochdurationreplication_x,log,60
2009,kochdurationreplication_x,clear,60
2009,kochdurationreplication_x,save,60
2009,kochdurationreplication_x,program,60
2009,kochdurationreplication_x,local,60
2013,2013,local,60
2013,2013,scalar,60
2012,Koubi et al. 49(1) Replication_x,label,60
2017,Niklas Karlén_x,drop,60
2018,DownloadFile.ashx?id=55&type=replicationfile_x,eststo,59
2019,DownloadFile.ashx?id=67&type=replicationfile_x,generate,59
2016,Zeev Maoz & Kyle A Joyce_x,margins,59
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",estimates:store,59
2018,DownloadFile.ashx?id=9&type=replicationfile_x,label,58
2011,Mousseau - Replication data 48(1)_x,generate,58
2008,Replication Glassmyer_x,logit,58
2014,Brysk and Mehta 2014 replication_x,dprobit,57
2015,DiGiuseppe 2015 replication_x,local,57
2016,Hannah Smidt_x,setx,57
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",save,57
2014,Brysk and Mehta 2014 replication_x,regress,56
2015,Peksen & Son 2015 replication_x,mim,56
2018,DownloadFile.ashx?id=38&type=replicationfile_x,estimates:store,56
2018,DownloadFile.ashx?id=9&type=replicationfile_x,local,56
2008,Replication Desiree Nilsson_x,stcox,56
2019,DownloadFile.ashx?id=78&type=replicationfile_x,setx,56
2019,DownloadFile.ashx?id=99&type=replicationfile_x,imb,56
2012,Shirkey Replication Data_x,streg,56
2017,Efe Tokdemir_x,scalar,56
2014,Replication Smith 2014_x,save,55
2008,file50984_data_and_appxerika_x,logit,55
2014,Eck 2014 replication_x,logit,54
2010,Reuveny Replication 47(6)_x,regress,54
2018,DownloadFile.ashx?id=38&type=replicationfile_x,logit,54
2018,DownloadFile.ashx?id=55&type=replicationfile_x,nbreg,54
2008,Replication Goldsmith_x,xtgee,54
2008,Replication Goldsmith_x,family,54
2016,Hannah Smidt_x,simqi,54
2015,Ruhe 2015 replication_x,rename,53
2009,Basedau Lay Codes Data (6)_x,generate,53
2009,Basedau Lay Codes Data (6)_x,label,53
2013,Joyce and Braithwaite 2013 replication_x,generate,53
2017,Susanne Schaftenaar_x,esttab,53
2014,Replication Smith 2014_x,foreach,52
2015,Ruhe 2015 replication_x,erase,52
2015,"Joshi, Maloy & Peterson 2015 replication_x",estimates:store,52
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,replace,52
2013,2013,drop,52
2016,Matthew Isaacs_x,logit,52
2015,Butcher 2015 replication_x,estimates:store,51
2015,Mitchell & Zawahri 2015 replication_x,setx,51
2015,Mitchell & Zawahri 2015 replication_x,simqi,51
2012,Dahl_Hoyland_x,replace,51
2017,Efe Tokdemir_x,label,51
2014,Replication Smith 2014_x,order,50
2011,JPR 48(5) Sorens Replication Data NEW 06 10 2011_x,generate,50
2013,2013,simqi,50
2016,Hannah Smidt_x,summarize,50
2014,Koubi and Bohmelt 2014 replication_x,probit,49
2015,"Joshi, Maloy & Peterson 2015 replication_x",xtlogit,49
2018,DownloadFile.ashx?id=45&type=replicationfile_x,estimates:sto,49
2012,Dahl_Hoyland_x,generate,49
2015,DiGiuseppe 2015 replication_x,generate,48
2013,Joyce and Braithwaite 2013 replication_x,replace,48
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",rename,48
2017,Ursula Daxecker & Brandon C Prins_x,local,48
2014,Miller and Ritter 2014 replication_x,label,47
2019,DownloadFile.ashx?id=88&type=replicationfile_x,label,47
2012,Koubi et al. 49(1) Replication_x,predict,47
2014,Brysk and Mehta 2014 replication_x,margins,46
2014,Koubi and Bohmelt 2014 replication_x,drop,46
2015,Elfversson 2015 replication_x,logit,46
2018,DownloadFile.ashx?id=45&type=replicationfile_x,xtreg,46
2018,DownloadFile.ashx?id=13&type=replicationfile_x,generate,46
2011,Magee Massoud JPR_replication_x,test,46
2019,DownloadFile.ashx?id=67&type=replicationfile_x,matrix,46
2012,JPR Replication File Boehmelt_x,prvalue,46
2015,"Cederman, Weidmann & Bormann 2015 replication_x",label,45
2015,Ruhe 2015 replication_x,tabulate,45
2009,Replication Regan Frank Aydin_x,tabulate,45
2019,DownloadFile.ashx?id=78&type=replicationfile_x,drop,45
2014,Voors & Bulte 2014 replication JPR_x,regress,44
2014,"Gleditsch, Strand, Nordkveile (2014) - Peace Research - Just the Study Of War, JPR 51(2) Replication Data_x",setx,44
2013,Hultquist 2013 replication_x,generate,44
2013,Hultquist 2013 replication_x,replace,44
2013,2013,graph,44
2019,DownloadFile.ashx?id=75&type=replicationfile_x,label,44
2019,DownloadFile.ashx?id=99&type=replicationfile_x,mfx,44
2016,Aila M Matanock_x,label,44
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",use,44
2017,Ursula Daxecker & Brandon C Prins_x,summarize,44
2014,Replication Smith 2014_x,use,43
2002,file41469_chiozza_39_6_x,setx,43
2019,DownloadFile.ashx?id=78&type=replicationfile_x,generate,43
2012,Maria Inclan Replication Data_x,generate,43
2014,Braaten 2014 replication_x,prvalue,42
2014,"Gleditsch, Strand, Nordkveile (2014) - Peace Research - Just the Study Of War, JPR 51(2) Replication Data_x",drop,42
2014,Miller and Ritter 2014 replication_x,drop,42
2010,Braithwaite - Replication Data 47(3)_x,scalar,42
2010,Braithwaite - Replication Data_x,scalar,42
2018,DownloadFile.ashx?id=51&type=replicationfile_x,outreg2,42
2009,Replication Brule Williams_x,test,42
2013,Wallace 2013 replication_x,relogit,42
2008,Replication Indra De Soysa_x,outreg,42
2019,DownloadFile.ashx?id=78&type=replicationfile_x,simqi,42
2012,Koubi et al. 49(1) Replication_x,matrix,42
2016,Benjamin Acosta_x,summarize,42
2014,Koubi and Bohmelt 2014 replication_x,predict,41
2010,Fordham replication 47(6)_x,drop,41
2015,Ruhe 2015 replication_x,logit,41
2018,DownloadFile.ashx?id=39&type=replicationfile_x,outreg2,41
2016,Hannah Smidt_x,generate,41
2016,"Balcells, Daniels & Escriba-Folch 2016 replication_x",estimates:store,41
2014,Replication Smith 2014_x,egen,40
2014,Koubi and Bohmelt 2014 replication_x,roctab,40
2015,De Juan & Bank 2015 replication_x,xtlogit,40
2009,Replication Cuenca_x,regress,40
2019,DownloadFile.ashx?id=78&type=replicationfile_x,logit,40
2012,Dahl_Hoyland_x,sort,40
2016,Axel Deher & Merle Kreibaum_x,test,40
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",save,40
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",keep,40
2014,Replication Smith 2014_x,sort,39
2018,DownloadFile.ashx?id=15&type=replicationfile_x,nbreg,39
2018,DownloadFile.ashx?id=61&type=replicationfile_x,simqi,39
2009,costofshamedata_x,xtreg,39
2013,Clayton 2013 replication_x,sartsel,39
2019,DownloadFile.ashx?id=95&type=replicationfile_x,estimates:store,39
2016,Scott J Cook & Burcu Savun_x,logit,39
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",sort,39
2014,Replication Smith 2014_x,exit,38
2014,Replication Gibler & Miller 2014_x,label,38
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",outreg2,38
2014,Wright2014_JPR Replication Data & Appendix_x,ologit,38
2015,Ruhe 2015 replication_x,forvalues,38
2013,Wallace 2013 replication_x,generate,38
2012,Devitt and Tol 49(1) replication_x,logit,38
2012,Devitt and Tol 49(1) replication_x,estimates:store,38
2009,costofshamedata_x,outreg,37
2019,DownloadFile.ashx?id=78&type=replicationfile_x,summarize,37
2019,DownloadFile.ashx?id=88&type=replicationfile_x,graph,37
2012,Cuesta_Alda_2012_x,drop,37
2012,Koubi et al. 49(1) Replication_x,xtfevd,37
2016,Aila M Matanock_x,egen,37
2016,Aila M Matanock_x,generate,37
2016,"Michaela Mattes, Brett Ashley Leeds & Naoko Matsumura_x",tabulate,37
2016,"Balcells, Daniels & Escriba-Folch 2016 replication_x",nbreg,37
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",rename,37
2016,DownloadFile.ashx?id=37&type=replicationfile_x,logit,37
2014,Replication Smith 2014_x,ivprobit,36
2014,Replication Smith 2014_x,parmest,36
2014,Replication Smith 2014_x,estadd,36
2014,Brysk and Mehta 2014 replication_x,tobit,36
2014,Replication Jung 2014_x,generate,36
2006,Replication Krustev_x,generate,36
2015,Zellman 2015 replication_x,regress,36
2018,DownloadFile.ashx?id=51&type=replicationfile_x,scalar,36
2011,Replication data Neumayer 48(1)_x,nbreg,36
2019,DownloadFile.ashx?id=75&type=replicationfile_x,logit,36
2019,DownloadFile.ashx?id=95&type=replicationfile_x,regress,36
2019,DownloadFile.ashx?id=78&type=replicationfile_x,label,36
2017,Ursula Daxecker & Brandon C Prins_x,display,36
2014,Replication Smith 2014_x,keep,35
2015,"Joshi, Quinn & Regan 2015 replication_x",generate,35
2019,DownloadFile.ashx?id=87&type=replicationfile_x,tabulate,35
2019,DownloadFile.ashx?id=78&type=replicationfile_x,replace,35
2019,DownloadFile.ashx?id=86&type=replicationfile_x,generate,35
2012,JPR Replication Materials Taydas and Peksen_x,logit,35
2016,Christian Houle_x,regress,35
2016,Hannah Smidt_x,outreg2,35
2016,Ruloff & Findley 2016 replication_x,stcox,35
2016,DownloadFile.ashx?id=37&type=replicationfile_x,set,35
2017,Grant Gordon & Lauren Young_x,local,35
2017,Efe Tokdemir_x,ologit,35
2017,Ursula Daxecker & Brandon C Prins_x,predict,35
2014,Replication Smith 2014_x,format,34
2014,Miller and Ritter 2014 replication_x,setx,34
2014,Miller and Ritter 2014 replication_x,simqi,34
2015,Butcher 2015 replication_x,setx,34
2015,Butcher 2015 replication_x,simqi,34
2015,Hillesund 2015 replication_x,gllapred,34
2015,Ruhe 2015 replication_x,sort,34
2015,Ruhe 2015 replication_x,xtset,34
2013,Goldsmith et al 2013 replication_x,list,34
2016,Hannah Smidt_x,nbreg,34
2016,Matthew Kroenig_x,stcox,34
2017,Ore David Koren & Benjamin E Bago_x,zinb,34
2014,Eck 2014 replication_x,set,33
2010,Replication Shellman_x,var,33
2015,Bausch 2015 replication_x,twoway,33
2018,DownloadFile.ashx?id=31&type=replicationfile_x,label,33
2019,DownloadFile.ashx?id=64&type=replicationfile_x,logit,33
2012,"Deiwiks, Cederman and Gleditsch rep data_x",egen,33
2012,Henne_2012_x,heckprob,33
2016,Hugh Ward & Han Dorussen_x,xtregar,33
2016,Hugh Ward & Han Dorussen_x,outreg,33
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",stcox,33
2017,Christian Houle & Cristina Bodea_x,scalar,33
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",nlcom,33
2017,Niklas Karlén_x,estimates:store,33
2014,Replication Dafoe & Kelsey 2014_x,generate,32
2002,Replication Neumayer_x,regress,32
2010,Replication data - Bayer 47(5)_x,generate,32
2015,Hillesund 2015 replication_x,st_matrix,32
2018,DownloadFile.ashx?id=15&type=replicationfile_x,generate,32
2018,DownloadFile.ashx?id=9&type=replicationfile_x,tabulate,32
2018,DownloadFile.ashx?id=13&type=replicationfile_x,arima,32
2009,Replication Ibane_x,mfx,32
2011,"Blomberg, Hess and Tan_Replication data_x",generate,32
2013,Joyce and Braithwaite 2013 replication_x,setx,32
2013,Joyce and Braithwaite 2013 replication_x,local,32
2013,McDoom 2013 replication_x,estimates:store,32
2013,McDoom 2013 replication_x,esttab,32
2012,JPR Daxecker repdata_x,simqi,32
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",merge,32
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",estat,32
2014,Miller and Ritter 2014 replication_x,sort,31
2006,Replication Krustev_x,stcox,31
2015,Ruhe 2015 replication_x,save,31
2015,Bader & Daxecker 2015 replication_x,graph,31
2019,DownloadFile.ashx?id=96&type=replicationfile_x,nbreg,31
2019,DownloadFile.ashx?id=78&type=replicationfile_x,rename,31
2019,DownloadFile.ashx?id=70&type=replicationfile_x,generate,31
2012,"Deiwiks, Cederman and Gleditsch rep data_x",drop,31
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",regress,31
2014,Replication Smith 2014_x,clear,30
2014,Replication Barry et al. 2014_x,nbreg,30
2014,Sullivan 2014 replication & appendix_x,regress,30
2010,Replication data Lujala (47(1)_x,streg,30
2015,Bausch 2015 replication_x,generate,30
2018,DownloadFile.ashx?id=23&type=replicationfile_x,heckprob,30
2018,DownloadFile.ashx?id=15&type=replicationfile_x,setx,30
2018,DownloadFile.ashx?id=61&type=replicationfile_x,setx,30
2018,DownloadFile.ashx?id=39&type=replicationfile_x,logit,30
2018,DownloadFile.ashx?id=13&type=replicationfile_x,predict,30
2009,kochdurationreplication_x,keep,30
2009,kochdurationreplication_x,preserve,30
2009,kochdurationreplication_x,bsample,30
2009,kochdurationreplication_x,logit,30
2009,kochdurationreplication_x,predict,30
2009,kochdurationreplication_x,streg,30
2009,kochdurationreplication_x,matrix,30
2009,kochdurationreplication_x,svmat,30
2009,kochdurationreplication_x,append,30
2009,kochdurationreplication_x,restore,30
2009,kochdurationreplication_x,end,30
2009,kochdurationreplication_x,stset,30
2009,kochdurationreplication_x,while,30
2009,kochdurationreplication_x,btscox,30
2009,kochdurationreplication_x,display,30
2011,"Blomberg, Hess and Tan_Replication data_x",outreg2,30
2007,file49159_sobek_data_44-1_x,mfx,30
2013,Hultquist 2013 replication_x,summarize,30
2013,2013,while,30
2013,2013,_pctile,30
2013,Powell 2013 replication_x,drop,30
2013,Cunningham 2013 replication_x,setx,30
2019,DownloadFile.ashx?id=99&type=replicationfile_x,use,30
2016,David Lektzian & Patrick Regan_x,xtlogit,30
2016,Hannah Smidt_x,replace,30
2016,Karim & Beardsley 2016 replication_x,scalar,30
2016,"Caruso, Petraca & Ricciuti 2016 replication_x",qvf,30
2016,"Seymour, Bakke & Cunningham 2016 replication_x",poisson,30
2017,Niklas Karlén_x,stcox,30
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",predict,30
2017,"David E Cunningham, Kristian Skrede Gleditsch, Belén González, Dragana Vidović & Peter B White_x",heckprob,30
2014,Replication Smith 2014_x,tabulate,29
2014,Brysk and Mehta 2014 replication_x,summarize,29
2015,Hillesund 2015 replication_x,use,29
2018,DownloadFile.ashx?id=41&type=replicationfile_x,generate,29
2011,Gaibulloev Sandler_Replication Data1_x,generate,29
2013,Goldsmith et al 2013 replication_x,clear,29
2013,Clayton 2013 replication_x,clear,29
2013,Clayton 2013 replication_x,use,29
2019,DownloadFile.ashx?id=76&type=replicationfile_x,nbreg,29
2012,"Deiwiks, Cederman and Gleditsch rep data_x",relogit,29
2012,Shirkey Replication Data_x,drop,29
2016,Aila M Matanock_x,drop,29
2016,"Michaela Mattes, Brett Ashley Leeds & Naoko Matsumura_x",replace,29
2017,"Charles Fernandes Taylor, Jon CW Pevehouse, Scott Straus_x",label,29
2010,Replication Bohmelt_x,generate,28
2015,Ruhe 2015 replication_x,set,28
2018,DownloadFile.ashx?id=48&type=replicationfile_x,tabulate,28
2009,Replication Brule Williams_x,vce,28
2009,Basedau Lay Codes Data (6)_x,drop,28
2009,Basedau Lay Codes Data (6)_x,egen,28
2011,Wiegand Replication data 48(1)_x,setx,28
2011,Wiegand Replication data 48(1)_x,simqi,28
2011,Gaibulloev Sandler_Replication Data1_x,xtscc,28
2011,Gaibulloev Sandler_Replication Data1_x,estimates:store,28
2013,Goldsmith et al 2013 replication_x,cd,28
2013,Goldsmith et al 2013 replication_x,use,28
2013,2013,label,28
2019,DownloadFile.ashx?id=88&type=replicationfile_x,drop,28
2019,DownloadFile.ashx?id=88&type=replicationfile_x,summarize,28
2019,DownloadFile.ashx?id=99&type=replicationfile_x,clear,28
2019,DownloadFile.ashx?id=99&type=replicationfile_x,cem,28
2012,Shirkey Replication Data_x,stcox,28
2012,Shirkey Replication Data_x,regress,28
2016,Kirssa Cline Ryckman_x,stcox,28
2016,Kirssa Cline Ryckman_x,estimates:store,28
2017,"Gerald Schneider, Maya Hadar & Naomi Bosler_x",nbreg,28
2014,Replication Smith 2014_x,set,27
2014,Replication Smith 2014_x,esttab,27
2015,Hillesund 2015 replication_x,gllamm,27
2015,Ruhe 2015 replication_x,esttab,27
2015,DiGiuseppe 2015 replication_x,display,27
2015,DiGiuseppe 2015 replication_x,egen,27
2019,DownloadFile.ashx?id=84&type=replicationfile_x,logit,27
2012,"Deiwiks, Cederman and Gleditsch rep data_x",outreg2,27
2012,Replication files Alberto Colino.rar_x,xtpqml,27
2012,Dahl_Hoyland_x,drop,27
2012,Koubi et al. 49(1) Replication_x,logit,27
2016,DownloadFile.ashx?id=29&type=replicationfile_x,nbreg,27
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",margins,27
2014,Replication Smith 2014_x,merge,26
2014,Replication Gibler & Miller 2014_x,estimates:sto,26
2014,"Replication Vadlamannati, Østmoe & de Soysa 2014_x",label,26
2006,Replication Krustev_x,drop,26
2015,Ruhe 2015 replication_x,use,26
2015,Ruhe 2015 replication_x,foreach,26
2018,DownloadFile.ashx?id=49&type=replicationfile_x,matrix,26
2018,DownloadFile.ashx?id=61&type=replicationfile_x,generate,26
2018,DownloadFile.ashx?id=59&type=replicationfile_x,xtlogit,26
2018,DownloadFile.ashx?id=45&type=replicationfile_x,generate,26
2009,czaika-kiskatos_data_x,generate,26
2009,Replication Brule Williams_x,xtgee,26
2011,48(5) Replication data Chaitanya_x,margins,26
2007,Replication Brian La_x,xtpcse,26
2013,McDoom 2013 replication_x,logistic,26
2013,Erickson 2013 replication_x,xtlogit,26
2013,Erickson 2013 replication_x,xtpcse,26
2012,Dyrstad replication files_x,regress,26
2017,Ore David Koren & Benjamin E Bago_x,scalar,26
2017,"Bryan A Frederick, Paul R Hensel & Christopher Macaulay_x",tabulate,26
2010,Replication data Hoffman 47(5)_x,label,25
2005,Replication Hyung Min Kim_x,cdsimeq,25
2018,DownloadFile.ashx?id=19&type=replicationfile_x,label,25
2018,DownloadFile.ashx?id=19&type=replicationfile_x,logit,25
2013,Cunningham 2013 replication_x,mlogit,25
2019,DownloadFile.ashx?id=86&type=replicationfile_x,estout,25
2019,DownloadFile.ashx?id=86&type=replicationfile_x,probit,25
2019,DownloadFile.ashx?id=70&type=replicationfile_x,replace,25
2016,"Markus Bayer, Felix S Bethke & Daniel Lambach_x",eststo,25
2017,"Rosella Cappella Zielinski, Benjamin O Fordham & Kaija E Schilde_x",test,25
2014,Replication Smith 2014_x,xtset,24
2014,Replication Gibler & Miller 2014_x,setx,24
2014,Replication Gibler & Miller 2014_x,simqi,24
2014,"Gleditsch, Strand, Nordkveile (2014) - Peace Research - Just the Study Of War, JPR 51(2) Replication Data_x",generate,24
2014,Wright2014_JPR Replication Data & Appendix_x,tabulate,24
2006,file48934_democraticsanctionsdata_x,label,24
2002,file41469_chiozza_39_6_x,generate,24
2002,file41469_chiozza_39_6_x,relogitq,24
2002,file41469_chiozza_39_6_x,local,24
2002,file41469_chiozza_39_6_x,replace,24
2002,Replication Neumayer_x,test,24
2010,Reuveny Replication 47(6)_x,areg,24
2015,Rider & Owsiak 2015 replication_x,generate,24
2015,Ruhe 2015 replication_x,twoway,24
2015,Ruhe 2015 replication_x,setx,24
2015,Krieger & Meierrieks 2015 replication_x,nbreg,24
2015,Bader & Daxecker 2015 replication_x,estimates:store,24
2015,Bader & Daxecker 2015 replication_x,twoway,24
2015,Mitchell & Zawahri 2015 replication_x,logit,24
2018,"Matthew Osborne, Ben D’Exelle & Arjan Verschoor_x",svyset,24
2018,"Matthew Osborne, Ben D’Exelle & Arjan Verschoor_x",svy:mean,24
2018,"Matthew Osborne, Ben D’Exelle & Arjan Verschoor_x",test,24
2018,DownloadFile.ashx?id=39&type=replicationfile_x,setx,24
2018,DownloadFile.ashx?id=38&type=replicationfile_x,clogit,24
2018,DownloadFile.ashx?id=51&type=replicationfile_x,generate,24
2018,DownloadFile.ashx?id=9&type=replicationfile_x,list,24
2009,Basedau Lay Codes Data (6)_x,sort,24
2009,Replication Regan Frank Aydin_x,generate,24
2019,DownloadFile.ashx?id=63&type=replicationfile_x,tabulate,24
2019,DownloadFile.ashx?id=67&type=replicationfile_x,nlcom,24
2019,DownloadFile.ashx?id=88&type=replicationfile_x,forvalues,24
