title,href,date
"Replication Data for: Presidents’ Sex and Popularity:  Baselines, Dynamics, and Policy Performance",/dataset.xhtml?persistentId=doi:10.7910/DVN/QCGKV5,"Oct 24, 2018"
Replication data for: Policy Preferences after Crime Victimization: Panel and Survey Evidence from Latin America,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUG9LC,"Aug 28, 2018"
"Replication Data for ""Core Political Values and the Long-Term Shaping of Partisanship""",/dataset.xhtml?persistentId=doi:10.7910/DVN/VJTN9Z,"Aug 22, 2018"
Replication Data for: Risk and Self-Respect,/dataset.xhtml?persistentId=doi:10.7910/DVN/AUX9W1,"Jul 31, 2018"
Replication Data for: Does Social Disagreement Attenuate Partisan Motivated Reasoning?  A Test Case Concerning Economic Evaluations,/dataset.xhtml?persistentId=doi:10.7910/DVN/CHBAYB,"Jul 30, 2018"
"Replication Data for: Beyond Opportunity Costs: Campaign Messages, Anger, and Turnout Among the Unemployed",/dataset.xhtml?persistentId=doi:10.7910/DVN/USKUR2,"Jul 30, 2018"
Replication Data for: Does Counter-Attitudinal Information Cause Backlash? Results from Three Large Survey Experiments,/dataset.xhtml?persistentId=doi:10.7910/DVN/J7WNTM,"Jul 23, 2018"
Replication data for 'What Makes People Worry About the Welfare State? A Three Country Experiment' ,/dataset.xhtml?persistentId=doi:10.7910/DVN/F05CTI,"Jul 16, 2018"
"Replication Data for: Party Polarization, Ideological Sorting and the Emergence of the U.S. Partisan Gender Gap",/dataset.xhtml?persistentId=doi:10.7910/DVN/TIYCHO,"Jul 6, 2018"
"Replication Data for: ""Cognitive Biases and Communication Strength in Social Networks: The Case of Episodic Frames""",/dataset.xhtml?persistentId=doi:10.7910/DVN/EM3AZ2,"Jun 28, 2018"
Obstacle to Peace? Ethnic geography and effectiveness of Peacekeeping,/dataset.xhtml?persistentId=doi:10.7910/DVN/HSELCA,"Jun 11, 2018"
Replication Data for: The Role of Evidence in Politics: Motivated Reasoning and Persuasion among Politicians,/dataset.xhtml?persistentId=doi:10.7910/DVN/FKWZHF,"Jun 6, 2018"
Replication Data for: Launching Revolution: Social Media and the Egyptian Uprising's First Movers,/dataset.xhtml?persistentId=doi:10.7910/DVN/S17DDJ,"Jun 4, 2018"
Replication Data for Perceived Discrimination and Political Behavior,/dataset.xhtml?persistentId=doi:10.7910/DVN/4S2NIW,"Jun 4, 2018"
Replication Data for: Electoral ink and turnout in a partial democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/LZMEIV,"Jun 4, 2018"
Replication Data for: Electoral spillovers in an intertwined world: Brexit effects on the 2016 Spanish vote,/dataset.xhtml?persistentId=doi:10.7910/DVN/MGMBL3,"May 29, 2018"
Replication Data for: Does Media Coverage Drive Public Support for UKIP or Does Public Support for UKIP Drive Media Coverage?,/dataset.xhtml?persistentId=doi:10.7910/DVN/JU8B9V,"May 29, 2018"
Replication Data for: Do Voters Benchmark Economic Performance?,/dataset.xhtml?persistentId=doi:10.7910/DVN/OCNIWD,"May 29, 2018"
Guns or Money? Defense Cooperation and Bilateral Lending as Coevolving Networks,/dataset.xhtml?persistentId=doi:10.7910/DVN/UPMOHW,"May 23, 2018"
Replication Data for: Does Threatening their Franchise Make Registered Voters More Likely to Participate? Evidence from an Aborted Voter Purge,/dataset.xhtml?persistentId=doi:10.7910/DVN/LIWMYQ,"May 10, 2018"
Replication Data for: The Causal Effect of Radical Right Success on Mainstream Parties’ Policy Positions. A Regression Discontinuity Approach.,/dataset.xhtml?persistentId=doi:10.7910/DVN/KYSD5S,"May 9, 2018"
"Replication Data for: Setting the party agenda: Interest groups, voters and issue attention",/dataset.xhtml?persistentId=doi:10.7910/DVN/VVDOUK,"May 9, 2018"
Replication Data for: Investor Rights versus Human Rights:  Do Bilateral Investment Treaties Tilt the Scale?,/dataset.xhtml?persistentId=doi:10.7910/DVN/AVIA6Z,"May 9, 2018"
Replication Data for: Citizen Duty and the Ethical Power of Communities,/dataset.xhtml?persistentId=doi:10.7910/DVN/RKVKY3,"May 9, 2018"
"Replication Data for: What is Islamophobia? Disentangling Citizens’ Feelings Towards Ethnicity, Religion and Religiosity Using a Survey Experiment ",/dataset.xhtml?persistentId=doi:10.7910/DVN/L2OZPI,"May 9, 2018"
"A Structured Review of Semi-Presidential Studies: Debates, Results and Missing Pieces",/dataset.xhtml?persistentId=doi:10.7910/DVN/0OM2WP,"May 9, 2018"
Replication Data for: Pension Returns and Popular Support for Neoliberalism in Post-Pension Reform Latin America,/dataset.xhtml?persistentId=doi:10.7910/DVN/XA4VBO,"May 9, 2018"
"Replication Data for ""When Do You Get Economists as Policy-Makers?""",/dataset.xhtml?persistentId=doi:10.7910/DVN/NVPJK0,"May 2, 2018"
"Replication data for: ""Are All 'Birthers' Conspiracy Theorists?: On the Relationship Between Conspiratorial Thinking and Political Orientations""",/dataset.xhtml?persistentId=doi:10.7910/DVN/JVBAWN,"Apr 30, 2018"
Replication Data for Message received? Experimental findings on how messages about corruption shape perceptions,/dataset.xhtml?persistentId=doi:10.7910/DVN/SQETXX,"Apr 3, 2018"
"Replication Data for ""Tones from a Narrowing Race: Polling and Online Political Communication during the 2014 Scottish Referendum Campaign""",/dataset.xhtml?persistentId=doi:10.7910/DVN/RQ7P1F,"Mar 7, 2018"
"Replication Data for: Gender, Incumbency, and Party List Nominations",/dataset.xhtml?persistentId=doi:10.7910/DVN/GLL3UW,"Feb 21, 2018"
"Beclouding Party Position as an Electoral Strategy: Voter Polarization, Issue Dimensionality, and Position Blurring",/dataset.xhtml?persistentId=doi:10.7910/DVN/VCTLTE,"Feb 13, 2018"
Replication Data for: The Moral Roots of Partisan Division: How Moral Conviction Heightens Affective Polarization,/dataset.xhtml?persistentId=doi:10.7910/DVN/N5EGWL,"Jan 30, 2018"
Replication Data for: Corruption and Ideological Voting,/dataset.xhtml?persistentId=doi:10.7910/DVN/EDNX2Z,"Jan 30, 2018"
"Replication Data for: ""The Behavioral Consequences of Election Outcomes: Evidence from campaign contributions""",/dataset.xhtml?persistentId=doi:10.7910/DVN/QMBTPP,"Jan 22, 2018"
Replication Data for: Getting a Hand By Cutting Them Off: How Uncertainty over Political Corruption Affects Violence,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZNDVPW,"Jan 22, 2018"
Replication Data for: Reducing the Cost of Voting: An Evaluation of Internet Voting's Effect on Turnout,/dataset.xhtml?persistentId=doi:10.7910/DVN/KMMN1B,"Jan 22, 2018"
"Replication Data for ""Ethnicity, National Identity and the State: Evidence from Sub-Saharan Africa""",/dataset.xhtml?persistentId=doi:10.7910/DVN/6WPVWI,"Jan 10, 2018"
Replication Data for: 'Political Leadership in the Media: Gender Bias in Leader Stereotypes during Campaign and Routine Times.' - Aaldering and Van der Pas,/dataset.xhtml?persistentId=doi:10.7910/DVN/HS4W33,"Jan 10, 2018"
Replication Data for: Restraining the Huddled Masses: Migration Policy and Autocratic Survival,/dataset.xhtml?persistentId=doi:10.7910/DVN/KGL6YO,"Jan 10, 2018"
Replication Data for: Elections and Uncertain Decisions in Politics: A Survey Experiment with U.S. Municipal Officials  ,/dataset.xhtml?persistentId=doi:10.7910/DVN/09JRXK,"Jan 10, 2018"
"Replication Data for: ""Reserved Ratification"": An Analysis of States' Entry of Reservations Upon Ratification of Human Rights Treaties",/dataset.xhtml?persistentId=doi:10.7910/DVN/7KPGDO,"Jan 9, 2018"
Replication Data for: Ideological Signaling and Incumbency Advantage,/dataset.xhtml?persistentId=doi:10.7910/DVN/TJMSMD,"Dec 20, 2017"
"Replication Data for: Violence, Empathy and Altruism: Evidence from the Ivorian Refugee Crisis in Liberia",/dataset.xhtml?persistentId=doi:10.7910/DVN/X1TGCJ,"Nov 14, 2017"
"Replication Data for: Burden Sharing: Income, Inequality, and Willingness to Fight",/dataset.xhtml?persistentId=doi:10.7910/DVN/EIZWXX,"Nov 14, 2017"
Replication Data for: On the Representativeness of Primary Electorates,/dataset.xhtml?persistentId=doi:10.7910/DVN/OQ64S8,"Nov 14, 2017"
Replication Data for: For and Against Brexit: A Survey Experiment of the Impact of Campaign Effects on Public Attitudes toward EU Membership,/dataset.xhtml?persistentId=doi:10.7910/DVN/PZB01G,"Nov 14, 2017"
Replication Data for: Are Western Educated Leaders Less Prone to Initiate Militarized Disputes?,/dataset.xhtml?persistentId=doi:10.7910/DVN/08V0ZM,"Nov 14, 2017"
"Replication Data for: ""Oilfields, Mosques and Violence: Is There a Resource Curse in Xinjiang?"" ",/dataset.xhtml?persistentId=doi:10.7910/DVN/SIREAP,"Oct 25, 2017"
"Dominant party rule, elections, and cabinet instability in African autocracies",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAQNXD,"Oct 18, 2017"
"Replication Data for: How do people evaluate foreign aid to “nasty"" regimes?",/dataset.xhtml?persistentId=doi:10.7910/DVN/TKTN5J,"Oct 18, 2017"
Replication Data for: Coalition bargaining duration in multiparty democracies,/dataset.xhtml?persistentId=doi:10.7910/DVN/2XSNPC,"Oct 12, 2017"
"Replication Data for: Lupton, Robert N., Steven M. Smallpage, and Adam M. Enders. Forthcoming. ""Values and Predispositions in the Age of Polarization: Examining the Relationship between Ideology and Partisanship in the U.S., 1988-2012."" British Journal of Political Science.",/dataset.xhtml?persistentId=doi:10.7910/DVN/D5CQA7,"Oct 10, 2017"
Replication Data for: When do the Wealthy Support Redistribution? Inequality Aversion in Buenos Aires,/dataset.xhtml?persistentId=doi:10.7910/DVN/THXYMC,"Oct 3, 2017"
"Replication Data for: Ethnic Diversity, Segregation, and Ethnocentric Trust in Africa",/dataset.xhtml?persistentId=doi:10.7910/DVN/XWTQYE,"Oct 3, 2017"
Reciprocity and Public Opposition to Foreign Direct Investment,/dataset.xhtml?persistentId=doi:10.7910/DVN/NN9KZT,"Oct 3, 2017"
Replication Data for Beliefs about Climate Beliefs: The Importance of Second-Order Opinions for Climate Politics,/dataset.xhtml?persistentId=doi:10.7910/DVN/C1XYRJ,"Oct 3, 2017"
Replication data for: The Physical Consequences of Fiscal Flexibility: Sovereign Credit and Physical Integrity Rights,/dataset.xhtml?persistentId=doi:10.7910/DVN/29544,"Oct 2, 2017"
Replication Data for: Voting Rights and Immigrant Incorporation: Evidence from Norway,/dataset.xhtml?persistentId=doi:10.7910/DVN/UMKD0K,"Sep 27, 2017"
Replication Data for: Rising to the occasion?  Youth political knowledge and the voting age ,/dataset.xhtml?persistentId=doi:10.7910/DVN/0H226U,"Sep 25, 2017"
Replication Data for: Beyond the Hazard Ratio: Generating Expected Durations from the Cox Proportional Hazards Model,/dataset.xhtml?persistentId=doi:10.7910/DVN/ELT9VD,"Sep 18, 2017"
Replication Data for: The Influence of Local Ethnic Diversity on Group-Centric Crime Attitudes,/dataset.xhtml?persistentId=doi:10.7910/DVN/W9VWAJ,"Sep 11, 2017"
"Replication Data for: What makes parties adapt to voter preferences? The role of party organisation, goals and ideology",/dataset.xhtml?persistentId=doi:10.7910/DVN/1AI3TL,"Sep 11, 2017"
Replication Data for: The Informational Role of Party Leader Changes on Voter Perceptions of Party Positions,/dataset.xhtml?persistentId=doi:10.7910/DVN/9GFJEA,"Sep 7, 2017"
Replication Data for: Nuanced Accountability: Voter Responses to Service Delivery in Southern Africa,/dataset.xhtml?persistentId=doi:10.7910/DVN/OTEWG2,"Aug 29, 2017"
Replication Data for: How Exposure to Violence Affects Ethnic Voting,/dataset.xhtml?persistentId=doi:10.7910/DVN/EUAIFA,"Aug 29, 2017"
"Replication Data for: Transparency, Protest and Democratic Stability",/dataset.xhtml?persistentId=doi:10.7910/DVN/85X0HW,"Aug 29, 2017"
"Replication Data for: Antidiscrimination Laws, Policy Knowledge and Political Support",/dataset.xhtml?persistentId=doi:10.7910/DVN/MG11FA,"Jul 31, 2017"
Replication Data for: A Get Out The Vote (GOTV) Experiment on the World’s Largest Participatory Budgeting Vote in Brazil,/dataset.xhtml?persistentId=doi:10.7910/DVN/PSWLYR,"Jul 26, 2017"
Replication Data for: Does Political Sophistication Minimize Value Conflict? Evidence from a Heteroskedastic Graded IRT Model of Opinions toward Climate Change,/dataset.xhtml?persistentId=doi:10.7910/DVN/SRC9HN,"Jul 25, 2017"
Replication Data for: Mass Shootings and Public Support for Gun Control,/dataset.xhtml?persistentId=doi:10.7910/DVN/LL6UTV,"Jul 18, 2017"
Replication Data for: Third Party Actors and the Intentional Targeting of Civilians in War,/dataset.xhtml?persistentId=doi:10.7910/DVN/AQCDSB,"Jul 18, 2017"
"Replication Data for: Connectivity, Clientelism and Public Provision",/dataset.xhtml?persistentId=doi:10.7910/DVN/SC5UIN,"Jul 18, 2017"
Replication Data for: Economic and Cultural Drivers of Immigrant Support Worldwide,/dataset.xhtml?persistentId=doi:10.7910/DVN/R5MEKK,"Jul 18, 2017"
Replication Data for: Uncovering high-level corruption: Cross-national objective corruption risk indicators using public procurement data,/dataset.xhtml?persistentId=doi:10.7910/DVN/6XYZOD,"Jul 12, 2017"
Replication Data for: Risky business? Welfare state reforms and government support in Britain and Denmark,/dataset.xhtml?persistentId=doi:10.7910/DVN/FDY0ZN,"Jul 11, 2017"
Replication Data for: Who gets into the papers? Party campaign messages and the media,/dataset.xhtml?persistentId=doi:10.7910/DVN/RB48KU,"Jul 11, 2017"
"Replication Data for: Does Government Support  Respond to Governments’ Social Welfare Rhetoric or their Spending? An Analysis of Government Support in Britain, Spain and the United States",/dataset.xhtml?persistentId=doi:10.7910/DVN/JXSIV0,"Jul 11, 2017"
"Replication data for: ""Organizational and Ideological Strategies for Nationalization: Evidence from European Parties",/dataset.xhtml?persistentId=doi:10.7910/DVN/S3BX7A,"Jul 11, 2017"
Replication Code for: How do Economic Circumstances Determine Preferences? Evidence from Long-run Panel Data,/dataset.xhtml?persistentId=doi:10.7910/DVN/IEX6BE,"Jul 11, 2017"
Replication Files for: Networks and Social Influence in European Legislative Politics,/dataset.xhtml?persistentId=doi:10.7910/DVN/Y3QFBP,"Jul 11, 2017"
Replication Data for: The Political Dynamics of Bureaucratic Turnover,/dataset.xhtml?persistentId=doi:10.7910/DVN/JOSCG1,"Jul 4, 2017"
Replication Data for: The Strategic Origins of Electoral Authoritarianism,/dataset.xhtml?persistentId=doi:10.7910/DVN/PTMJF0,"Jun 27, 2017"
International Institutions and Political Liberalization: Evidence from the World Bank Loans Program,/dataset.xhtml?persistentId=doi:10.7910/DVN/ORDLXK,"Jun 27, 2017"
Replication Data for: Health and Voting in Young Adulthood,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZTJWUF,"Jun 14, 2017"
Replication Data for: Hitting Them With Carrots: Voter Intimidation and Vote Buying in Russia,/dataset.xhtml?persistentId=doi:10.7910/DVN/WMRQ16,"Jun 14, 2017"
"Replication Data for: ""Gender Differences in Vote Choice: Social Cues and Social Harmony as Heuristics""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XQKBY6,"Jun 14, 2017"
Replication Data for: Are Parties Equally Responsive to Women and Men?,/dataset.xhtml?persistentId=doi:10.7910/DVN/K1TVXL,"Jun 14, 2017"
"Replication Data for: ""Organized Labor as the New Undeserving Rich? Mass Media, Class-Based Anti-Union Rhetoric, and Public Support for Unions in the U.S.""",/dataset.xhtml?persistentId=doi:10.7910/DVN/XT08HW,"Jun 14, 2017"
"The Shadow Cabinet in Westminster Systems: Modeling Opposition Agenda Setting in the House of Commons, 1832--1915",/dataset.xhtml?persistentId=doi:10.7910/DVN/U8NMJZ,"Jun 8, 2017"
"Replication Data for ""Traditions of Tolerance: The Long-Run Persistence of Regional Variation in Attitudes towards English Immigrants""",/dataset.xhtml?persistentId=doi:10.7910/DVN/GCPZZB,"Jun 6, 2017"
"Replication Data for Little is Known about Party System Volatility in Post-Communist Europe, but We Have Interesting New Methods and Data for Studying It",/dataset.xhtml?persistentId=doi:10.7910/DVN/4KAHC1,"Jun 6, 2017"
Replication Data for: Deliberative Abilities and Deliberative Influence in a Transnational Deliberative Poll (EuroPolis),/dataset.xhtml?persistentId=doi:10.7910/DVN/XQTCHB,"Jun 6, 2017"
Replication Data for: Negotiating under political uncertainty: national elections and the dynamics of international cooperation,/dataset.xhtml?persistentId=doi:10.7910/DVN/V7QQCR,"Jun 6, 2017"
Replication Data for: The Territorial Expansion of the Colonial State: Evidence from German East Africa 1890–1909,/dataset.xhtml?persistentId=doi:10.7910/DVN/YRGXYU,"Jun 6, 2017"
Replication Data for: Are Things Really Getting Better?: How To Validate Latent Variable Models of Human Rights,/dataset.xhtml?persistentId=doi:10.7910/DVN/KWM3CY,"Jun 6, 2017"
Replication Data for: The Effect of District Magnitude on Electoral Outcomes: Evidence from Two Natural Experiments in Argentina,/dataset.xhtml?persistentId=doi:10.7910/DVN/WRVUOT,"Jun 6, 2017"
Replication Data for: The Club Approach: A Gateway to Effective Climate Cooperation?,/dataset.xhtml?persistentId=doi:10.7910/DVN/CUDOYW,"Jun 6, 2017"
Commerce and Conflict: New Data about the Great War,/dataset.xhtml?persistentId=doi:10.7910/DVN/29633,"Jun 6, 2017"
"Replication Data for: ""Why Women Avoid the Radical Right: Internalized Norms and Party Reputations""",/dataset.xhtml?persistentId=doi:10.7910/DVN/JDNTRA,"May 30, 2017"
Replication Data for: A matter of representation: spatial voting and inconsistent policy preferences,/dataset.xhtml?persistentId=doi:10.7910/DVN/J0G6K3,"May 12, 2017"
Replication Data for: The Impact of Economic Crises on Political Representation in Public Communication: Evidence from the Eurozone,/dataset.xhtml?persistentId=doi:10.7910/DVN/XVPHO1,"May 12, 2017"
Peace Island and West Point Survey 2015,/dataset.xhtml?persistentId=doi:10.7910/DVN/R3DJI6,"May 12, 2017"
Replication Data for: Are Cultural and Economic Conservatism  Positively Correlated? A Large-Scale Cross-National Test,/dataset.xhtml?persistentId=doi:10.7910/DVN/ROAUMD,"May 12, 2017"
Replication Data for: Ethnicity and the Swing Vote in Africa's Emerging Democracies: Evidence from Kenya,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZYCCZM,"May 11, 2017"
"Replication data for: Voters, Responsibility Attribution, and Support Parties in Parliamentary Democracies",/dataset.xhtml?persistentId=doi:10.7910/DVN/HG0YSS,"May 2, 2017"
Replication Data for: The Measurement of Real-Time Perceptions of Financial Stress: Implications for Political Science,/dataset.xhtml?persistentId=doi:10.7910/DVN/GSJO9Q,"May 2, 2017"
Replication Data for: Pitfalls in the Study of Democratization: Testing the Emancipatory Theory of Democratization,/dataset.xhtml?persistentId=doi:10.7910/DVN/TSJXGH,"Apr 18, 2017"
Replication Data for: Democracy by demand? Reinvestigating the effect of self-expression values on political regime type,/dataset.xhtml?persistentId=doi:10.7910/DVN/GNGJQR,"Apr 18, 2017"
Replication Data for: Preference Representation and the Influence of Political Parties in Majoritarian vs. Proportional Systems: An Empirical Test,/dataset.xhtml?persistentId=doi:10.7910/DVN/SMBFOZ,"Apr 18, 2017"
Replication Data for: The Cart and the Horse Redux: The Timing of Border Settlement and Joint Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/81QXGC,"Apr 18, 2017"
"Women's Representation, Accountability, and Corruption in Democracies",/dataset.xhtml?persistentId=doi:10.7910/DVN/PKKF3W,"Apr 18, 2017"
Replication Data for: Do Citizens See Through Transparency? Evidence from Survey Experiments in Peru,/dataset.xhtml?persistentId=doi:10.7910/DVN/WOGD0F,"Apr 18, 2017"
Replication Data for: A Comparative Study of the Effects of Electoral Institutions on Campaigns,/dataset.xhtml?persistentId=doi:10.7910/DVN/KNXSY7,"Apr 18, 2017"
Replication Data for: Electoral Fraud or Violence: The Effect of Observers on Party Manipulation Strategies,/dataset.xhtml?persistentId=doi:10.7910/DVN/MUYFH1,"Apr 18, 2017"
"Replication Data for: Condra, Isaqzadeh, and Linardi. ""Clerics and Scriptures: Experimentally Disentangling the Influence of Religious Authority in Afghanistan."" BJPS",/dataset.xhtml?persistentId=doi:10.7910/DVN/DOEXU2,"Apr 18, 2017"
Replication Data for: Critical Parties: How Parties Evaluate the Performance of Democracies,/dataset.xhtml?persistentId=doi:10.7910/DVN/HG4QYB,"Apr 18, 2017"
Replication Data for: Income Inequality Influences Perceptions of Legitimate Income Differences,/dataset.xhtml?persistentId=doi:10.7910/DVN/MRBUP1,"Apr 18, 2017"
Replication Data for: The Political Sources of Religious Identification:  Evidence from the Burkina Faso-Cote d'Ivoire Border,/dataset.xhtml?persistentId=doi:10.7910/DVN/S9MKYH,"Apr 18, 2017"
The Power of Peers: How Transnational Advocacy Networks Shape  NGO Strategies on Climate Change,/dataset.xhtml?persistentId=doi:10.7910/DVN/OTDDYP,"Apr 18, 2017"
Replication Data for: Gerrymandering in Electoral Autocracies: Evidence from Hong Kong,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIFTF8,"Apr 18, 2017"
Replication Data for: The Electoral Implications of Coalition Policy-Making,/dataset.xhtml?persistentId=doi:10.7910/DVN/BX8N8S,"Apr 18, 2017"
"Replication Data for: Information from Abroad: Foreign Media, Selecive Exposure, and Political Support in China",/dataset.xhtml?persistentId=doi:10.7910/DVN/B1CMUS,"Apr 18, 2017"
"A Manifesto, in 140 Characters or Fewer: Social Media as a Tool of Rebel Diplomacy in the Libyan Civil War",/dataset.xhtml?persistentId=doi:10.7910/DVN/O4BMLG,"Apr 18, 2017"
Party Reputations and Policy Priorities,/dataset.xhtml?persistentId=doi:10.7910/DVN/VFJ4EB,"Apr 18, 2017"
"Replication Data for: When Will People Pay to Pollute? Environmental Taxes, Political Trust, and Experimental Evidence from Britain",/dataset.xhtml?persistentId=doi:10.7910/DVN/NT40NR,"Apr 18, 2017"
Geography Matters: The Conditional Effect of Electoral Systems on Social Spending,/dataset.xhtml?persistentId=doi:10.7910/DVN/VEXSWO,"Apr 18, 2017"
"Replication Data for: Thatcher’s Children, Blair’s Babies, political socialisation and trickle-down value-change: An age, period and cohort analysis",/dataset.xhtml?persistentId=doi:10.7910/DVN/AQW8O3,"Apr 18, 2017"
"Replication Data for: Interests, Norms, and Support for the Provision of Global Public Goods: The Case of Climate Cooperation",/dataset.xhtml?persistentId=doi:10.7910/DVN/BFCD08,"Mar 10, 2017"
"Replication Data for: ""The Diverse Effects of Diversity on Democracy""",/dataset.xhtml?persistentId=doi:10.7910/DVN/KEJD7R,"Feb 28, 2017"
Replication Data for: Compulsory Voting and Dissatisfaction with Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/2WTACJ,"Feb 28, 2017"
"Replication Data for: If You Mobilize Them, They Will Become Informed: Experimental Evidence that Information Acquisition is Endogenous to Costs and Incentives to Participate",/dataset.xhtml?persistentId=doi:10.7910/DVN/HRDQAJ,"Feb 28, 2017"
Replication Data for: Patrimonial Economic Voting and Asset Value,/dataset.xhtml?persistentId=doi:10.7910/DVN/JRSFS9,"Feb 28, 2017"
"Replication Data for: Surviving Elections: Election Violence, Incumbent Victory, and Post-Election Repercussions",/dataset.xhtml?persistentId=doi:10.7910/DVN/N5LOQN,"Feb 28, 2017"
"Methods Note for ""Moral identity and protest cascades in Syria""",/dataset.xhtml?persistentId=doi:10.7910/DVN/LDUGW0,"Feb 28, 2017"
Replication Data for: Arms versus Democratic Allies ,/dataset.xhtml?persistentId=doi:10.7910/DVN/HJUKKO,"Feb 28, 2017"
The Language of Economic Growth: A New Measure of Linguistic Heterogeneity.,/dataset.xhtml?persistentId=doi:10.7910/DVN/9HOT25,"Feb 28, 2017"
"Replication Data for Policy Alienation, Social Alienation and Working Class Abstention in Britain, 1964-2010",/dataset.xhtml?persistentId=doi:10.7910/DVN/UJT2FP,"Feb 28, 2017"
"Replication Data for: ""Labor Union Strength and the Equality of Political Representation""",/dataset.xhtml?persistentId=doi:10.7910/DVN/WI3S84,"Feb 28, 2017"
Replication Data for: Do We Really Know the WTO Cures Cancer?,/dataset.xhtml?persistentId=doi:10.7910/DVN/MKINN2,"Feb 28, 2017"
Replication Data for: Effects of the Great Recession on American Attitudes Toward Trade,/dataset.xhtml?persistentId=doi:10.7910/DVN/LIPRBJ,"Feb 28, 2017"
The impact of state television on voter turnout,/dataset.xhtml?persistentId=doi:10.7910/DVN/QGMHHQ,"Feb 28, 2017"
Replication Data for: Reconsidering the Role of Procedures for Decision-Acceptance,/dataset.xhtml?persistentId=doi:10.7910/DVN/L0ZERG,"Feb 28, 2017"
"Replication Data for ""Is Door-to-Door Canvassing Effective in Europe? Evidence from a Meta-study across Six European Countries""",/dataset.xhtml?persistentId=doi:10.7910/DVN/ANPEZI,"Feb 28, 2017"
