title,href,filename,file_href
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,buddy_cueingresults_105.RData,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/BXENLU&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,buddy_cueing_analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/WCUL4K&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,chamber_cueingresults_105.RData,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/GFI9UM&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,chamber_cueing_analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/WMT01I&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,connecttotal.tab,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/VGXE1T&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,cont_cueing_analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/ET7OT7&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,copartisan_cueing_analysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/IZREPB&version=1.0
"Expertise, Networks, and Interpersonal Influence in Congress",/dataset.xhtml?persistentId=doi:10.7910/DVN/OAPCH9,cueingresults_105.RData,/file.xhtml?persistentId=doi:10.7910/DVN/OAPCH9/ARTCXK&version=1.0
Replication Data for: Shifting Standards: How Voters Evaluate the Qualifications of Female and Male Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/46RXC8,compete.tab,/file.xhtml?persistentId=doi:10.7910/DVN/46RXC8/BGWAWU&version=1.0
Replication Data for: Shifting Standards: How Voters Evaluate the Qualifications of Female and Male Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/46RXC8,compete_ext.tab,/file.xhtml?persistentId=doi:10.7910/DVN/46RXC8/TXXCVX&version=1.0
Replication Data for: Shifting Standards: How Voters Evaluate the Qualifications of Female and Male Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/46RXC8,productivity.tab,/file.xhtml?persistentId=doi:10.7910/DVN/46RXC8/93FRBY&version=1.0
Replication Data for: Shifting Standards: How Voters Evaluate the Qualifications of Female and Male Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/46RXC8,productivity_ext.tab,/file.xhtml?persistentId=doi:10.7910/DVN/46RXC8/AXXIUB&version=1.0
Replication Data for: Shifting Standards: How Voters Evaluate the Qualifications of Female and Male Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/46RXC8,Shifting_Bauer_ReplicationFilesJOP.do,/file.xhtml?persistentId=doi:10.7910/DVN/46RXC8/Y5NJHH&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,aux_data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/CLVQX0&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,cutpoint.jags,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/PGPHWV&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,indiv_data.RData,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/TYJ9YP&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,states_estimates.tab,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/XLEOGN&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,states_parties_estimates.tab,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/J5FFSG&version=1.0
Replication Data for: Why are Subnational Governments Responsive?,/dataset.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM,subnational.R,/file.xhtml?persistentId=doi:10.7910/DVN/Q2MHDM/XBPHBP&version=1.0
Replication Data for: Prioritized Interests: Diverse Lobbying Coalitions and Congressional Committee Agenda-Setting,/dataset.xhtml?persistentId=doi:10.7910/DVN/V3DHAS,Data Prioritized Interests Replication.tab,/file.xhtml?persistentId=doi:10.7910/DVN/V3DHAS/NWA8VN&version=1.0
Replication Data for: Prioritized Interests: Diverse Lobbying Coalitions and Congressional Committee Agenda-Setting,/dataset.xhtml?persistentId=doi:10.7910/DVN/V3DHAS,JOP Prioritized Interests Replication.do,/file.xhtml?persistentId=doi:10.7910/DVN/V3DHAS/FUETCS&version=1.0
Replication Data for: Government Privatization and Political Participation: The Case of Charter School,/dataset.xhtml?persistentId=doi:10.7910/DVN/5H1HFF,CKLP_JOP.dta,/file.xhtml?persistentId=doi:10.7910/DVN/5H1HFF/LG0QGC&version=1.0
Replication Data for: Government Privatization and Political Participation: The Case of Charter School,/dataset.xhtml?persistentId=doi:10.7910/DVN/5H1HFF,CKLP_JOP_do.do,/file.xhtml?persistentId=doi:10.7910/DVN/5H1HFF/FPEW20&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,data_replication.tab,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/SMVCYH&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,DO file.do,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/V1ZD43&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,petition_share.tab,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/SWSO71&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,policy_year.tab,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/FRGLKP&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,README.txt,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/RGLWXS&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,val_landprotest.tab,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/BEYG49&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,val_survey.tab,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/EFME0M&version=1.0
Countering Capture: Elite Networks and Government Responsiveness in China's Land Market Reform,/dataset.xhtml?persistentId=doi:10.7910/DVN/GS8IFM,Visulization.R,/file.xhtml?persistentId=doi:10.7910/DVN/GS8IFM/ICM92B&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,Analysis.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/IT8QSY&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,Fig1edits.grec,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/PILAHQ&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,Fig2edits.grec,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/1MTL6G&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,Figures.do,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/FRSVEY&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,Figures.tab,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/EXNBHF&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,InequalitySocialMind.tab,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/RDLYGP&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,ladder_replication.tab,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/YHNJKY&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,read_me.docx,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/D0EIZ8&version=1.0
Replication Data for: Inequality in the Social Mind: Social Comparison and Support for Redistribution,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL,state_cpi.tab,/file.xhtml?persistentId=doi:10.7910/DVN/ZLUQPL/NBRBF2&version=1.0
Replication Data for: Gender Identity as a Political Cue: Voter Responses to Transgender Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/XN2TZL,JonesBrewer_Codebook.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/XN2TZL/WOFR9F&version=1.0
Replication Data for: Gender Identity as a Political Cue: Voter Responses to Transgender Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/XN2TZL,JonesBrewer_ReplCode.R,/file.xhtml?persistentId=doi:10.7910/DVN/XN2TZL/HCFNUV&version=1.0
Replication Data for: Gender Identity as a Political Cue: Voter Responses to Transgender Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/XN2TZL,JonesBrewer_Study1.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XN2TZL/GSAD1V&version=1.0
Replication Data for: Gender Identity as a Political Cue: Voter Responses to Transgender Candidates,/dataset.xhtml?persistentId=doi:10.7910/DVN/XN2TZL,JonesBrewer_Study2.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XN2TZL/IRTVEX&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,climate_analysis_national.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/JAVBC5&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,climate_analysis_states.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/JX0BWB&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,Climate_MainAnalysis.R,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/KYDZQT&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,Climate_Supplementary_Figures.R,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/9XN9OR&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,gallup_summary.csv,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/C1ZJO6&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,nclimate2583_state.csv,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/RZ7JWG&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,readme.txt,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/K2CLDP&version=1.0
Replication Data for: Does Global Warming Increase Public Concern About Climate Change?,/dataset.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ,states_icpsr.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XZLGAZ/TVBGKT&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,Data.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/SPERWA&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,Figure1-A1.R,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/HPNPCK&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,Figures_A2_A3_CDE estimation.R,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/PFSRBT&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,ForCDE.tab,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/BP3CXT&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,Readme.docx,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/FG5EU1&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,Tables_A1_A2.R,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/9CAFKZ&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,WhoRevolts_replication_countryyears.do,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/NCNUT6&version=1.0
Who Revolts? Empirically Revisiting the Social Origins of Democracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/XONPX2,WhoRevolts_replication_crosssection.do,/file.xhtml?persistentId=doi:10.7910/DVN/XONPX2/JSRAWE&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,anes_clean.do,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/LMOSTG&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,anes_timeseries_2016.dta,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/K04VOR&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,appendix_alt_specs.R,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/UNREWW&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,appendix_disc_ncps.R,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/YUZNXJ&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,appendix_index_items.R,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/OOXVW4&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,descriptives.R,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/4SV9JC&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,JoP_Targeted.R,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/TAWFQF&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,ncps2013.dta,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/RN7FJN&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,ncps_clean.do,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/BASU6F&version=1.0
Replication Data for: Targeted: The Mobilizing Effect of Perceptions of Unfair Policing Practices,/dataset.xhtml?persistentId=doi:10.7910/DVN/IUB62M,readme,/file.xhtml?persistentId=doi:10.7910/DVN/IUB62M/RTZLF2&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,full_data_unitsappended_tr.dta,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/CUGI9K&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,grid_mediate_mastrep.R,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/7PIHXS&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,JoP_replication_csw.do,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/RDUPIQ&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,prov_mediate_12.tab,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/MNHHXR&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,prov_mediate_rep.R,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/0JYT1K&version=1.0
"Replication Data for: Places to Hide: Terrain, Ethnicity and Civil Conflict",/dataset.xhtml?persistentId=doi:10.7910/DVN/WAEHOI,trim_mediation_data_ccA.tab,/file.xhtml?persistentId=doi:10.7910/DVN/WAEHOI/CQXROG&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,ANES16_epluribus.do,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/EMF4UA&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,anes_timeseries_2016_epluribus.dta,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/YSQA96&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Assess Moderated Treatment Effects by Nativity_Study 2_Interactions Equal 0.inp,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/7PYQ8O&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Assess Moderated Treatment Effects by Nativity_Study 2_Interactions Equal Not 0.inp,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/7CD0WO&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Assess Moderated Treatment Effects by Nativity_Study 2_Single Interaction Included.inp,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/E8RGOH&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Assess Moderated Treatment Effects by Nativity_Study 3_Equal 0.inp,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/DA4CCQ&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Assess Moderated Treatment Effects by Nativity_Study 3_Not Equal 0.inp,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/GTW9TB&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Balance Check_SSI_Latinos_Study 2.do,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/3YMURQ&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Balance Check_SSI_Latinos_Study 3.do,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/DSHB9H&version=1.0
"Replication Data for: ""E Pluribus Unum? How Ethnic and National Identity Motivate Individual Reactions to a Political Ideal""",/dataset.xhtml?persistentId=doi:10.7910/DVN/SXG7BF,Balance Check_SSI_Whites_Study 2.do,/file.xhtml?persistentId=doi:10.7910/DVN/SXG7BF/JQX6OO&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,analysis.do,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/56GBJ4&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,build_dataset.do,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/W6MK4G&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,CCES11_Common_OUTPUT.tab,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/6HYXFF&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,CCES14_Common_OUTPUT_Feb2015.tab,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/QEWNPP&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,cces_common_cumulative_4.dta,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/PX2XIW&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,County_Chairs_RaceGender_Online_Appendix.pdf,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/E2VV0I&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,county_demographics.dta,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/HOZJ9Y&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,fips.tab,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/ECRCLT&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,guardian_pres_2012.csv,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/TREAIH&version=1.0
Replication Data for: Do Local Party Chairs Think Women and Minority Candidates Can Win?  Evidence from a Conjoint Experiment,/dataset.xhtml?persistentId=doi:10.7910/DVN/SFTMNO,hersh_primary_data.xlsx,/file.xhtml?persistentId=doi:10.7910/DVN/SFTMNO/8QIINO&version=1.0
Replication Data for: Military Coalitions and Crisis Duration,/dataset.xhtml?persistentId=doi:10.7910/DVN/KJ6X76,1_analyses.do,/file.xhtml?persistentId=doi:10.7910/DVN/KJ6X76/6IHHIR&version=1.0
