title,href,date
The interaction between monetary and macroprudential policy: should central banks ‘lean against the wind’ to foster macro-financial stability?,/dataset.xhtml?persistentId=doi:10.7910/DVN/60Y70N,"Feb 7, 2018"
UK National Minimum Wage and Labor Market Outcomes of Young Workers,/dataset.xhtml?persistentId=doi:10.7910/DVN/JKKTKM,"Jan 31, 2018"
Technological development and software piracy,/dataset.xhtml?persistentId=doi:10.7910/DVN/LICTJD,"Jan 16, 2018"
What moves the Beveridge curve and the Phillips curve: an agent-based analysis,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFHAQD,"Jan 8, 2018"
Fairness-adjusted Laffer curve: cross-country and cross-method experimental comparison,/dataset.xhtml?persistentId=doi:10.7910/DVN/0POILY,"Jan 8, 2018"
Subjective well-being and income: a compromise between Easterlin paradox and its critiques,/dataset.xhtml?persistentId=doi:10.7910/DVN/PEKMYL,"Dec 17, 2017"
Democracy and taxation,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFEJO6,"Nov 22, 2017"
Did the exchange rate interventions enhance inflation in Switzerland?,/dataset.xhtml?persistentId=doi:10.7910/DVN/JEYGDH,"Nov 14, 2017"
"The present value model of U.S. stock prices revisited: long-run evidence with structural breaks, 1871–2012",/dataset.xhtml?persistentId=doi:10.7910/DVN/AYWC8H,"Nov 9, 2017"
What determines firms’ access to credit in the absence of effective economic institutions: evidence from China,/dataset.xhtml?persistentId=doi:10.7910/DVN/YBGFMC,"Oct 30, 2017"
Price competition and limited attention,/dataset.xhtml?persistentId=doi:10.7910/DVN/QYA8MK,"Oct 24, 2017"
Spanish public hospital waiting lists: a theoretical and empirical approach,/dataset.xhtml?persistentId=doi:10.7910/DVN/ZY9H1B,"Oct 23, 2017"
Post electoral crisis and international remittances: evidence from Côte d’Ivoire,/dataset.xhtml?persistentId=doi:10.7910/DVN/DIXWZP,"Oct 18, 2017"
"Replicating “Predicting the present with Google trends” by Hyunyoung Choi and Hal Varian (The Economic Record, 2012)",/dataset.xhtml?persistentId=doi:10.7910/DVN/6X4LRJ,"Sep 28, 2017"
Carbon emission effect of urbanization at regional level: empirical evidence from China,/dataset.xhtml?persistentId=doi:10.7910/DVN/FV6J7G,"Sep 20, 2017"
Which panel data estimator should I use?: A corrigendum and extension,/dataset.xhtml?persistentId=doi:10.7910/DVN/OCWVW3,"Aug 28, 2017"
"A replication of willingness-to-pay estimates in ‘An adding up test on contingent valuations of river and lake quality’ (Land Economics, 2015)",/dataset.xhtml?persistentId=doi:10.7910/DVN/CFIZDU,"Aug 21, 2017"
The trust broker game: a three-player trust game with probabilistic returns and information asymmetry,/dataset.xhtml?persistentId=doi:10.7910/DVN/XB9ACC,"Jun 14, 2017"
"A replication of ‘Education and catch-up in the Industrial Revolution’ (American Economic Journal: Macroeconomics, 2011)",/dataset.xhtml?persistentId=doi:10.7910/DVN/VQTMSZ,"Jun 9, 2017"
Does rising income inequality affect mortality rates in advanced economies?,/dataset.xhtml?persistentId=doi:10.7910/DVN/E3X2NO,"May 30, 2017"
"Treatment-effect identification without parallel paths: an illustration in the case of Objective 1–Hainaut/Belgium, 1994–2006",/dataset.xhtml?persistentId=doi:10.7910/DVN/MIVVAP,"May 9, 2017"
Global Shocks and their Impact on the Tanzanian Economy,/dataset.xhtml?persistentId=doi:10.7910/DVN/P9VSZA,"Apr 13, 2017"
Innovation and willingness to export: is there an effect of conscious self-selection?,/dataset.xhtml?persistentId=doi:10.7910/DVN/W0ZTI0,"Apr 11, 2017"
"Governance, vulnerability to climate change, and green growth: international evidence",/dataset.xhtml?persistentId=doi:10.7910/DVN/K5ZDYO,"Apr 6, 2017"
Does financial VAT affect the size of the financial sector?,/dataset.xhtml?persistentId=doi:10.7910/DVN/YWQMMZ,"Apr 6, 2017"
When unionisation is profitable for firms in network industries,/dataset.xhtml?persistentId=doi:10.7910/DVN/OYZJC4,"Mar 7, 2017"
An Empirical Investigation on Dollarization and Currency Devaluation: A Case Study of Tanzania,/dataset.xhtml?persistentId=doi:10.7910/DVN/VIZKB6,"Feb 23, 2017"
Are linear models really unuseful to describe business cycle data?,/dataset.xhtml?persistentId=doi:10.7910/DVN/OC1VKE,"Feb 8, 2017"
Are Spanish companies involved in profit shifting? Consequences in terms of tax revenues,/dataset.xhtml?persistentId=doi:10.7910/DVN/K2KDZU,"Jan 10, 2017"
"A Replication of Four Quasi-Experiments and Three Facts From ‘The Effect of File Sharing on Record Sales: An Empirical Analysis’ (Journal of Political Economy, 2007)",/dataset.xhtml?persistentId=doi:10.7910/DVN/YMDINY,"Dec 5, 2016"
Testing the Convergence Hypothesis for OECD Countries: A Reappraisal,/dataset.xhtml?persistentId=doi:10.7910/DVN/EBVUOH,"Nov 10, 2016"
Job Placement Agencies in an Agent-based Model of the Local Labor Market with the Long-term Unemployed and on-the-job Flows,/dataset.xhtml?persistentId=doi:10.7910/DVN/5JDXHS,"Nov 7, 2016"
Bias and Methodological Change in Economic Sanction Reconsidered,/dataset.xhtml?persistentId=doi:10.7910/DVN/YUFWBJ,"Nov 4, 2016"
Gendered Economic Policy Making: The Case of Public ,/dataset.xhtml?persistentId=doi:10.7910/DVN/V1ZTM9,"Nov 4, 2016"
External Factors Affecting Investment Decisions of Companies,/dataset.xhtml?persistentId=doi:10.7910/DVN/HBZNRE,"Nov 4, 2016"
"Oil Prices and the U.S. Economy: Where Is the Boom? ""Replication Data for""",/dataset.xhtml?persistentId=doi:10.7910/DVN/UDM9TX,"Nov 4, 2016"
Is There Publication Selection Bias in Minimum Wage Research during the Five-year Period from 2010 to 2014?,/dataset.xhtml?persistentId=doi:10.7910/DVN/X2AZEJ,"Nov 4, 2016"
Political Risk Guarantees and Capital Flows: The Role of Bilateral Investment Treaties [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29785,"Nov 4, 2016"
Do Soaring Global Oil Prices Heat up the Housing Market? Evidence from Malaysia [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29139,"Nov 4, 2016"
Types of Banking Institutions and Economic Growth: An Endogenous Growth model,/dataset.xhtml?persistentId=doi:10.7910/DVN/E2HKNO,"Nov 4, 2016"
Urban House Prices: A Tale of 48 Cities [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29239,"Nov 4, 2016"
Export Behaviour of Micro Firms in the Swedish Computer and  Business Service Industries,/dataset.xhtml?persistentId=doi:10.7910/DVN/LFJMUO,"Nov 4, 2016"
Modeling and Predicting the Market Volatility Index: The Case of  VKOSPI [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29105,"Nov 4, 2016"
On The Size of Sheepskin Effects: A Meta-Analysis,/dataset.xhtml?persistentId=doi:10.7910/DVN/E6BISV,"Nov 4, 2016"
Imported Inputs and Egyptian Exports: Exploring the Links,/dataset.xhtml?persistentId=doi:10.7910/DVN/TFYZ4T,"Nov 4, 2016"
Determinants of Immigrant Apprehensions: The Case of U.S. Immigration,/dataset.xhtml?persistentId=doi:10.7910/DVN/RMRJZV,"Nov 4, 2016"
FTA Effects on Agricultural Trade with Matching Approaches [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29967,"Nov 4, 2016"
What Drives Long-term Oil Market Volatility? Fundamentals versus Speculation,/dataset.xhtml?persistentId=doi:10.7910/DVN/N4WGV3,"Nov 4, 2016"
A Double-Edged Sword: High Interest Rates in Capital Control Regimes,/dataset.xhtml?persistentId=doi:10.7910/DVN/S9KUHQ,"Nov 4, 2016"
Do Transfer Costs Matter for Foreign Remittances? A Gravity Model Approach,/dataset.xhtml?persistentId=doi:10.7910/DVN/2HNZ2I,"Nov 4, 2016"
Issues in the Estimation of Dynamic Happiness Models: A Comment on ‘Does Childhood Predict Adult Life Satisfaction?’,/dataset.xhtml?persistentId=doi:10.7910/DVN/6JN7E0,"Nov 4, 2016"
An Equilibrium Displacement Approach to Analyzing the Effects of Tariff Reduction on Farmers' Profits: The Korea–Chile FTA’s Effects on Korean Grape Producers,/dataset.xhtml?persistentId=doi:10.7910/DVN/XJMXXO,"Nov 4, 2016"
A Historical Analysis of the US Stock Price Index using Empirical Mode Decomposition over 1791–2015,/dataset.xhtml?persistentId=doi:10.7910/DVN/FZUQDM,"Nov 4, 2016"
Passive Unilateral Cross-ownership and Strategic Trade Policy,/dataset.xhtml?persistentId=doi:10.7910/DVN/J46HDT,"Nov 4, 2016"
 Institutions and Investment in the South and East Asia and Pacific Region: Evidence from Meta-Analysis.,/dataset.xhtml?persistentId=doi:10.7910/DVN/3FFEKH,"Nov 4, 2016"
The Relationship Between Social Capital and Self-reported Health in China,/dataset.xhtml?persistentId=doi:10.7910/DVN/IC96GT,"Nov 4, 2016"
Energy Consumption and the Size of the Informal Economy,/dataset.xhtml?persistentId=doi:10.7910/DVN/EIRBQY,"Nov 4, 2016"
Measuring the Instability of China’s Financial System: Indices Construction and an Early Warning System,/dataset.xhtml?persistentId=doi:10.7910/DVN/EPBOVQ,"Nov 4, 2016"
Doing Rawls Justice: Evidence from the PSID,/dataset.xhtml?persistentId=doi:10.7910/DVN/22NMPM,"Nov 4, 2016"
Market Dynamics When Participants Rely on Relative Valuation,/dataset.xhtml?persistentId=doi:10.7910/DVN/QPOWWV,"Nov 4, 2016"
On the Return-volatility Relationship in the Bitcoin Market Around the Price Crash of 2013,/dataset.xhtml?persistentId=doi:10.7910/DVN/IBNWEV,"Nov 4, 2016"
Does Uncertainty Affect Non-response to the European Central Bank’s Survey of Professional Forecasters?,/dataset.xhtml?persistentId=doi:10.7910/DVN/DDAEA0,"Nov 4, 2016"
The Role of Economic Policy Uncertainty in Predicting U.S. Recessions: A Mixed-frequency Markov-switching Vector Autoregressive Approach,/dataset.xhtml?persistentId=doi:10.7910/DVN/T0AO8V,"Nov 4, 2016"
Do Smoking Bans Always Hurt the Gaming Industry? Differentiated Impacts on the Market Value of Casino Firms in Macao (China),/dataset.xhtml?persistentId=doi:10.7910/DVN/TBOMYN,"Nov 4, 2016"
Automatic Identification of General Vector Error Correction Models,/dataset.xhtml?persistentId=doi:10.7910/DVN/JJMCTA,"Oct 31, 2016"
A Monte Carlo Analysis of Alternative Meta-Analysis Estimators in the Presence of Publication Bias,/dataset.xhtml?persistentId=doi:10.7910/DVN/OI8XSG,"Oct 2, 2015"
Male-female Labor Market Participation and the Extent of Gender-based Wage Discrimination in Turkey,/dataset.xhtml?persistentId=doi:10.7910/DVN/VTFJLM,"Aug 13, 2015"
Does Growth Attract FDI?,/dataset.xhtml?persistentId=doi:10.7910/DVN/5B47AP,"Jul 13, 2015"
The Growth Effects of R&D Spending in the EU: A Meta-Analysis,/dataset.xhtml?persistentId=doi:10.7910/DVN/38YU1I,"May 20, 2015"
A Microeconometric Analysis of the Springboard Subsidiary: The Case of Spanish Firms [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29703,"Mar 30, 2015"
Sovereign Credit Ratings and the Transnationalization of Finance - Evidence from a Gravity Model of Portfolio Investment [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/26723,"Mar 24, 2015"
Export Behaviour of SMEs in the Swedish Computer Service Industry [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/29468,"Mar 12, 2015"
The Endogeneity of the Natural Rate of Growth: An Alternative Approach [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/28607,"Feb 24, 2015"
Consistent Estimation in Pseudo Panels in the Presence of Selection Bias - Article [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/28113,"Dec 9, 2014"
Consistent Estimation in Pseudo Panels in the Presence of Selection Bias  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/EDFWEL,"Dec 9, 2014"
Tail Dependence of Financial Stocks and CDS Markets – Evidence Using Copula Methods and Simulation-Based Inference [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN1/22638,"Nov 12, 2014"
Islands in Trade: Disentangling Distance from Border Effects [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/26654,"Nov 12, 2014"
The Impact of Corruption on Apprehension Level of Immigrants: A Study of the United States Immigration [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/27807,"Nov 12, 2014"
Fairness and the Disinflation Puzzle [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/26866,"Nov 3, 2014"
Over-confidence and Low-cost Heuristics: An Experimental Investigation of Choice Behavior [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/27756,"Nov 3, 2014"
Reduction of Income Inequality and Subjective Well-Being in Europe [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/26032,"Oct 29, 2014"
"Deep Trade Policy Options for Armenia:  The Importance of Trade Facilitation, Services and Standards Liberalization[Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/HDWCHN,"Oct 29, 2014"
Good Governance Problems and Recent Financial Crises in Some EU Countries [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/R0WFXC,"Oct 29, 2014"
An Estimation of Worker and Firm Effects with Censored Data [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/26657,"Jul 7, 2014"
The Causal Linkages between Sovereign CDS Prices for the BRICS and Major European Economies [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/24788,"Jun 26, 2014"
"The Possible Trinity: Optimal Interest Rate, Exchange Rate, and Taxes on Capital Flows in a DSGE Model for a Small Open Economy[Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/25238,"Jun 24, 2014"
Where Do New Firms Locate? The Effects of Agglomeration on the Formation and Scale of Operations of New Firms in Punjab [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/25750,"May 11, 2014"
The Real Versus the Financial Economy: A Global Tale of Stability Versus Volatility [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/25385,"Apr 13, 2014"
The Housing Wealth Effect on Consumption Reconsidered [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/25405,"Apr 2, 2014"
How Close Is Your Government to Its People? Worldwide Indicators on Localization and Decentralization [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/24566,"Mar 27, 2014"
Knowing Where Organic Markets Move Next - An Analysis of Developing Countries in the Pineapple Market [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/25136,"Mar 23, 2014"
Determinants of the Weight for Leisure in Preferences [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23127,"Mar 3, 2014"
Testing for near I(2) trends when the signal to noise ratio is small [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/24733,"Feb 11, 2014"
"Conservation Laws, Financial Entropy and the Eurozone Crisis [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/NG0PN5,"Jan 29, 2014"
"Conservation Laws, Financial Entropy and the Eurozone Crisis [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/24565,"Jan 29, 2014"
The Inner Structure of Pyramid and Capital Structure: Evidence from China [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/24564,"Jan 29, 2014"
Monetary Policy Shocks and Macroeconomic Variables: Evidence from Fast Growing Emerging Economies [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23957,"Dec 12, 2013"
The literacy impact on tax revenues [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23834,"Dec 9, 2013"
Unemployment Benefits and Financial Leverage in an Agent Based Macroeconomic Model [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23512,"Nov 24, 2013"
Modelling Trades-Through in a Limit Order Book Using Hawkes Processes [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/4WNLRF,"Nov 13, 2013"
Good Governance Problems and Recent Financial Crises in Some EU Countriestitle of article [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23326,"Nov 13, 2013"
The Impact of Financial Openness on the Size of Utility-enhancing Government [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/23327,"Nov 13, 2013"
The Impact of Financial Openness on the Size of Utility-enhancing Government [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/MXN1R8,"Oct 30, 2013"
External Factors Affecting Investment Decisions of Companies [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/TIMZE1,"Oct 30, 2013"
"Focused Power: Experiments, the Shapley-Shubik Power Index, and Focal Points [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/CEH2KR,"Oct 30, 2013"
Knowing Where Organic Markets Move Next – An Analysis of Developing Countries in the Pineapple Market [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/E1QLCF,"Oct 30, 2013"
An Early Warning System to Predict Speculative House Price Bubbles [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/RUQIXO,"Oct 30, 2013"
Boats and Tides and “Trickle Down” Theories: What Economists Presume about Wellbeing when they Employ Stochastic Process Theory in Modeling Behavior [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/SZRMAD,"Oct 30, 2013"
Experimental Test of Utility Maximization [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/NAG6L0,"Oct 30, 2013"
The Real Versus the Financial Economy: A Global Tale of Stability Versus Volatility [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/KHWHVT,"Oct 30, 2013"
The Japanese Economy in Crises: A Time Series Segmentation Study [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/LOGDTV,"Oct 30, 2013"
Is a “Firm” a Firm? A Stackelberg Experiment [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/YZ388M,"Oct 30, 2013"
Wage-Productivity Gap in OECD Economies [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/ZFO0SH,"Oct 30, 2013"
The Social Cost of Atmospheric Release [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/22990,"Oct 23, 2013"
"Banking Systems, Central Banks and International Reserve Accumulation in East Asian Economies[Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/NS8V00,"Sep 4, 2013"
Economic Impacts of Climate Change on Two Mexican Coastal Fisheries: Implications for Food Security [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/SGKJNL,"Sep 4, 2013"
The Accuracy of a Forecast Targeting Central Bank [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/2SNWBN,"Sep 4, 2013"
Environmental Impact of the 2008 Beijing Olympic [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/TZWQTZ,"Sep 4, 2013"
A DSGE Model for a SOE with Systematic Interest and Foreign Exchange Policy in Which Policymakers Exploit the Risk Premium for Stabilization Purposes [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/RKSYPZ,"Jul 28, 2013"
Potential Trade Distortion Effects of State Trading Enterprises under the Tariff-Rate Quota Scheme  [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/Z1OQ4A,"Jul 24, 2013"
Revenue and Expenditure Nexus: A Case Study of ECOWAS [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/1VAHJQ,"Jul 14, 2013"
The Influence of the Specification of Climate Change Damages on the Social Cost of Carbon [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/JLCNIT,"Jul 14, 2013"
On the source of risk aversion in Indonesia using micro data 2007 [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/M6WUGI,"Jun 24, 2013"
"Equity Market Liberalization, Credit Constraints and Income Inequality [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/ZTCR14,"May 22, 2013"
Age-specific Rise of Income and Consumption Inequality [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/PF9AEZ,"Mar 3, 2013"
Determinants of Equity Pension Plan Flows [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/IZRJBU,"Feb 17, 2013"
"On the Power and Weakness of Rational Expectations: Logical Fallacies, Periodic Bubbles and Business Cycles [Dataset]",/dataset.xhtml?persistentId=doi:10.7910/DVN/IOFHWG,"Nov 11, 2012"
Asymmetric Exchange Rate Pass-Through in the Euro Area: New Evidence from Smooth Transition Models [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/VQTJV3,"Oct 25, 2012"
Psychophysical Interpretation for Utility Measures [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/0LBK4Q,"Oct 25, 2012"
A Comparative View on the Tax Performance of Developing Countries: Regional Patterns Non-tax Revenue and Governance [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/J722WM,"Oct 25, 2012"
Estimating Risk Attitudes in Conventional and Artefactual Lab Experiments: The Importance of the Underlying Assumptions [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/EV6PDL,"Oct 21, 2012"
Finding Communities in Credit Networks [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/OVEALH,"Aug 30, 2012"
Structural Heterogeneity and Partial Budgetary Cooperation in a Monetary Union [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/GGN5CB,"Aug 14, 2012"
The Effect of Tourism on Crime in Italy: A Dynamic Panel Approach [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/RXR51M,"Jul 9, 2012"
Fund Managers—Why the Best Might be the Worst: On the Evolutionary Vigor of Risk-seeking Behavior[Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/NAIPNN,"Jun 24, 2012"
Disaggregate Energy Consumption and Industrial Output in Pakistan: An Empirical Analysis [Dataset],/dataset.xhtml?persistentId=doi:10.7910/DVN/CDYYC1,"Jun 24, 2012"
