file
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 52 - 1997/JPN_52_1997.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/CRI_60_2005.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 46 - 1991/UGA_46_1991.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 32 - 1977/HND_32_1977.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/util/make_html.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 31 - 1976/JOR_31_1976.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 62 - 2007/BWA_62_2007.txt
out/researchandpolitics/downloads/2019/A8WOCU/(5)_Panel_Data_Alternative_Sensitivity.do
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 59 - 2004/LBR_59_2004.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/ts_aggregation/rossi.m
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/spatial/weights/slag.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 37 - 1982/BLZ_37_1982.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 31 - 1976/PAK_31_1976.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 57 - 2002/LIE_57_2002.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/spatial/lndet_funcs/contents.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 69 - 2014/MWI_69_2014.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 43 - 1988/ESP_43_1988.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 53 - 1998/KOR_53_1998.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 63 - 2008/CPV_63_2008.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 49 - 1994/TJK_49_1994.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 33 - 1978/TTO_33_1978.txt
out/researchandpolitics/downloads/2019/UODSVV/replication instructions.rtf
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 33 - 1978/NGA_33_1978.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 36 - 1981/BDI_36_1981.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/spatial/sar_models/sar_d3.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 41 - 1986/LBN_41_1986.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 26 - 1971/UGA_26_1971.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 62 - 2007/SLE_62_2007.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 47 - 1992/FSM_47_1992.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/regress/ols_d.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 49 - 1994/DJI_49_1994.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 40 - 1985/MMR_40_1985.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 33 - 1978/BLR_33_1978.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/spatial/sem_models/prt_sem.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 36 - 1981/DJI_36_1981.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 67 - 2012/TUR_67_2012.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 25 - 1970/VEN_25_1970.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 51 - 1996/TGO_51_1996.txt
out/researchandpolitics/downloads/2018/MKP7IQ/data.dta
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/VAT_60_2005.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 36 - 1981/NZL_36_1981.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 30 - 1975/SLE_30_1975.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 63 - 2008/JPN_63_2008.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 64 - 2009/LAO_64_2009.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 62 - 2007/CYP_62_2007.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 66 - 2011/CHL_66_2011.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 64 - 2009/ALB_64_2009.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 47 - 1992/IND_47_1992.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 61 - 2006/KOR_61_2006.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 54 - 1999/SDN_54_1999.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 64 - 2009/NOR_64_2009.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 48 - 1993/MLT_48_1993.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 47 - 1992/SYC_47_1992.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 55 - 2000/MKD_55_2000.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 35 - 1980/KHM_35_1980.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 67 - 2012/MMR_67_2012.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 40 - 1985/BLR_40_1985.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 57 - 2002/WSM_57_2002.txt
out/researchandpolitics/downloads/2014/27258/Replication/analysis/martel5yfr1.dta
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 30 - 1975/BOL_30_1975.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 63 - 2008/YEM_63_2008.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/CSK_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 48 - 1993/LIE_48_1993.txt
out/researchandpolitics/downloads/2015/9VWAB0/Goedert RAP 2014 Results.tab
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 54 - 1999/LTU_54_1999.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 49 - 1994/SLV_49_1994.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/distrib/chis_prb.m
out/researchandpolitics/downloads/2014/27258/Replication/figs/selection_dag_v1.odg
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 51 - 1996/DOM_51_1996.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/LBN_60_2005.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 68 - 2013/COD_68_2013.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/spatial/weights/make_nnwd2.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 69 - 2014/TJK_69_2014.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 61 - 2006/EST_61_2006.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 47 - 1992/LUX_47_1992.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 28 - 1973/EGY_28_1973.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 41 - 1986/CUB_41_1986.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 69 - 2014/COG_69_2014.txt
out/researchandpolitics/downloads/2015/29501/KeeferExtended_RandP.tab
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 52 - 1997/THA_52_1997.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 46 - 1991/CAF_46_1991.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 52 - 1997/PRY_52_1997.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/LKA_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 44 - 1989/DJI_44_1989.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 68 - 2013/TLS_68_2013.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 48 - 1993/BWA_48_1993.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/CYP_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 29 - 1974/HTI_29_1974.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 67 - 2012/MNE_67_2012.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 51 - 1996/LUX_51_1996.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/ctywineqD.csv
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/util/util_d.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 59 - 2004/MAR_59_2004.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/IRQ_60_2005.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 51 - 1996/EGY_51_1996.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 50 - 1995/BEL_50_1995.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 43 - 1988/ARE_43_1988.txt
out/researchandpolitics/downloads/2014/27258/Replication/figs/flow.pdf
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 66 - 2011/IRL_66_2011.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 37 - 1982/MRT_37_1982.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/distrib/logt_rnd.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 58 - 2003/BHS_58_2003.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 30 - 1975/NIC_30_1975.txt
out/researchandpolitics/downloads/2015/1R6OOC/Aleman_and_Kim_2015_models.do
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/var_bvar/rvar_g.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 58 - 2003/BEN_58_2003.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 44 - 1989/UGA_44_1989.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/IRQ_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 61 - 2006/HUN_61_2006.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/ROU_60_2005.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/distrib/contents.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 48 - 1993/WSM_48_1993.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 68 - 2013/HRV_68_2013.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 68 - 2013/BEL_68_2013.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 25 - 1970/PHL_25_1970.txt
out/researchandpolitics/downloads/2019/XGUAZV/Replication Files/Data and Matlab Code for Spatial Models/jplv7/Ucsd_garch/Garch/egarch.m
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 63 - 2008/MDV_63_2008.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/IRN_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 32 - 1977/CHN_32_1977.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 40 - 1985/MEX_40_1985.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 31 - 1976/NIC_31_1976.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 51 - 1996/ITA_51_1996.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 60 - 2005/MUS_60_2005.txt
out/researchandpolitics/downloads/2016/GJIBCB/Survey_Experiment_Replication_2.do
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 27 - 1972/PRY_27_1972.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 54 - 1999/VNM_54_1999.txt
out/researchandpolitics/downloads/2014/27258/Replication/analysis/Polity5y.dta
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 31 - 1976/RUS_31_1976.txt
out/researchandpolitics/downloads/2014/27258/Replication/analysis/martel5yca2.dta
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 44 - 1989/KNA_44_1989.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 49 - 1994/JPN_49_1994.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 52 - 1997/CAF_52_1997.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 58 - 2003/NZL_58_2003.txt
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 47 - 1992/TCD_47_1992.txt
out/researchandpolitics/downloads/2017/AER5QJ/Replication.tab
out/researchandpolitics/downloads/2017/AER5QJ/UN Data/Converted sessions/Session 61 - 2006/NER_61_2006.txt
