title,href,date
Replication Data for: Modeling Heterogeneity in  Pooled Event History Analysis,/dataset.xhtml?persistentId=doi:10.15139/S3/9PY8FH,"May 7, 2018"
Replication Data for: Less Bang for Your Buck? Economic Insecurity and the Constraint of Social Capital on Social Welfare Policy,/dataset.xhtml?persistentId=doi:10.15139/S3/P3A3SQ,"Mar 14, 2018"
Replication Data for: How Local Media Coverage of Voter Fraud Influences Partisan Perceptions in the U.S.,/dataset.xhtml?persistentId=doi:10.15139/S3/TRSNZX,"Mar 5, 2018"
Replication Data for: Classifying Judicial Selection Institutions,/dataset.xhtml?persistentId=doi:10.15139/S3/X8FOXC,"Feb 20, 2018"
Replication Data for: Organized Labor's Check on Rising Income Inequality in the U.S. States,/dataset.xhtml?persistentId=doi:10.15139/S3/L95PUM,"Jan 29, 2018"
"Replication Data for: Extra, Extra, (Don't) Roll-Off About It! Newspaper Endorsements for Ballot Measures",/dataset.xhtml?persistentId=doi:10.15139/S3/9ODBCQ,"Jan 26, 2018"
Replication Data for: Information Exchange and Policy Adoption Decisions In the Context of U.S. State Energy Policy,/dataset.xhtml?persistentId=doi:10.15139/S3/AX1D9P,"Jan 24, 2018"
"Replication Data for: The Politics of Choice Reconsidered: Partisanship, Ideology, and Minority Politics in Washington’s Charter School Initiative",/dataset.xhtml?persistentId=doi:10.15139/S3/OYI4BR,"Jan 3, 2018"
Replication Data for: Extending Rights to Marginalized  Minorities:  Same-Sex Relationship Recognition in Mexico and the United States,/dataset.xhtml?persistentId=doi:10.15139/S3/DAVDSH,"Dec 19, 2017"
"Replication Data for: ""How Courts Structure State-Level Representation""",/dataset.xhtml?persistentId=doi:10.15139/S3/XRNBW7,"Nov 17, 2017"
Replication Data for: Evaluating Policy Representation with Dynamic MRP Estimates: Direct Democracy and Same-Sex Relationship Policies in the U.S.,/dataset.xhtml?persistentId=doi:10.15139/S3/ILIXEQ,"Oct 5, 2017"
"Replication Data for: Rethinking the Normal Vote, the Personal Vote, and the Impact of Legislative Professionalism in U.S. State Legislative Elections",/dataset.xhtml?persistentId=doi:10.15139/S3/4VX2RT,"Oct 5, 2017"
"Replication Data for ""The Retention of Expertise and Productivity in State Legislative Committees""",/dataset.xhtml?persistentId=doi:10.15139/S3/F0DPBU,"Aug 22, 2017"
Replication Data for: Understanding Public Perceptions of Growing Economic Inequality,/dataset.xhtml?persistentId=doi:10.15139/S3/D9ZUIB,"Jul 13, 2017"
"Replication Data for: Social Capital, Racial Context and Incarcerations in the American States",/dataset.xhtml?persistentId=doi:10.15139/S3/SMKJFZ,"Jun 22, 2017"
Replication Data for: Legislative Term Limits and Voter Turnout,/dataset.xhtml?persistentId=doi:10.15139/S3/POGNLC,"Jun 12, 2017"
Replication Data for: A Squire Index Update,/dataset.xhtml?persistentId=doi:10.15139/S3/DOS6TZ,"May 12, 2017"
Replication Data for: Gender Equality Mood Across States and Over Time,/dataset.xhtml?persistentId=doi:10.15139/S3/0CS5ZC,"May 10, 2017"
Replication Data for: Free-Riders or Competitive Races? Strategic Interaction across the American States on Tobacco Policymaking,/dataset.xhtml?persistentId=doi:10.15139/S3/PJZN6L,"Mar 27, 2017"
Replication Data for: The Influence of Legislative Reappointment on State Supreme Court Decision-Making,/dataset.xhtml?persistentId=doi:10.15139/S3/DANYSO,"Feb 26, 2017"
Replication Data for: Lobbying Justice(s)? Exploring the Nature of Amici Influence in State Supreme Court Decision Making,/dataset.xhtml?persistentId=doi:10.15139/S3/7A7MG6,"Feb 7, 2017"
Replication Data for: Individual Contributions to State Supreme Court Campaigns: Context and the Impact of Institutional Design,/dataset.xhtml?persistentId=doi:10.15139/S3/1MEHMA,"Dec 12, 2016"
Replication Data for: Closing Down and Cashing In: Extremism and Political Fundraising.,/dataset.xhtml?persistentId=doi:10.15139/S3/12480,"Oct 25, 2016"
Replication Data for: Do Anti-Union Policies Increase Inequality? Evidence from State Adoption of Right-to-Work Law,/dataset.xhtml?persistentId=doi:10.15139/S3/12417,"Oct 10, 2016"
Replication data for: The Regulation of Combination: The Implications of Combining Natural Resource Conservation and Environmental Protection,/dataset.xhtml?persistentId=doi:10.15139/S3/12479,"Sep 22, 2016"
"Replication data for: The Role of Constituency, Party, and Industry in Pennsylvania's Act 13",/dataset.xhtml?persistentId=doi:10.15139/S3/12317,"Sep 22, 2016"
Replication data for: Lobbying Across Venues: An Issue-tracing Approach,/dataset.xhtml?persistentId=doi:10.15139/S3/12339,"Sep 11, 2016"
Replication data for: The Pseudoparadox of Partisan Mapmaking and Congressional Competition,/dataset.xhtml?persistentId=doi:10.15139/S3/12234,"Aug 15, 2016"
Replication data for: Compensation or Retrenchment? The Paradox of Immigration and Public Welfare Spending in the American States,/dataset.xhtml?persistentId=doi:10.15139/S3/12316,"Jun 29, 2016"
Replication data for: The Two Opposing Effects of Judicial Elections on Legitimacy Perceptions,/dataset.xhtml?persistentId=doi:10.15139/S3/12244,"Apr 11, 2016"
"Replication data for: Immigration Politics and Partisan Realignment: California, Texas, and the 1994 Election",/dataset.xhtml?persistentId=doi:10.15139/S3/12167,"Mar 31, 2016"
"Replication data for: The Electoral Determinants of State Welfare Effort in the U.S. South, 1960-2008",/dataset.xhtml?persistentId=doi:10.15139/S3/12169,"Mar 30, 2016"
"Replication data for: Reconciling Legal-Institutional and Behavioral Perspectives on Voter Turnout: Theory and Evidence from Pennsylvania, 1876-1948",/dataset.xhtml?persistentId=doi:10.15139/S3/12165,"Feb 11, 2016"
Replication data for: The Determinants of State Legislator Support for Restrictive Voter ID Laws,/dataset.xhtml?persistentId=doi:10.15139/S3/12160,"Jan 13, 2016"
State Politics and the Judiciary,/dataset.xhtml?persistentId=doi:10.15139/S3/12150,"Jan 3, 2016"
Replication data for: Revisiting the Racial Threat Hypothesis: White Voter Support for California's Proposition 209,/dataset.xhtml?persistentId=doi:10.15139/S3/12148,"Jan 3, 2016"
"Replication data for: Collective Representation as a Mobilizer: Race/Ethnicity, Gender, and Their Intersections at the State Level",/dataset.xhtml?persistentId=doi:10.15139/S3/12156,"Dec 28, 2015"
Replication data for: Securing Communities or Profits? The Effect of Federal-Local Partnerships on Immigration Enforcement,/dataset.xhtml?persistentId=doi:10.15139/S3/12127,"Dec 17, 2015"
Replication data for: Oversight Capabilities in the States Are Professionalized Legislatures Better at Getting What They Want?,/dataset.xhtml?persistentId=doi:10.15139/S3/12151,"Dec 17, 2015"
Replication data for: What to Do (and Not Do) with Multicollinearity in State Politics Research,/dataset.xhtml?persistentId=doi:10.15139/S3/12137,"Dec 16, 2015"
Replication data for: Measuring Gubernatorial Ideology: A Content Analysis of State of the State Speeches,/dataset.xhtml?persistentId=doi:10.15139/S3/12138,"Dec 16, 2015"
Replication data for: Measuring State Legislative Committee Power: Change and Chamber Differences in the 20th Century,/dataset.xhtml?persistentId=doi:10.15139/S3/12141,"Dec 16, 2015"
Replication data for: “A Hundred Miles of Dry”: Religion and the Persistence of Prohibition in the U.S. States,/dataset.xhtml?persistentId=doi:10.15139/S3/12140,"Dec 16, 2015"
Replication data for: A Matter of Context: Christian Right Influence in U.S. State Republican Politics,/dataset.xhtml?persistentId=doi:10.15139/S3/12139,"Dec 16, 2015"
Replication data for: When to Befriend the Court? Examining State Amici Curiae Participation Before the U.S. Supreme Court,/dataset.xhtml?persistentId=doi:10.15139/S3/12146,"Dec 16, 2015"
Replication data for: Policy Crisis and Political Leadership: Election Law Reform in the States after the 2000 Presidential Election,/dataset.xhtml?persistentId=doi:10.15139/S3/12145,"Dec 16, 2015"
Replication data for: U.S. State and Local Public Policies in 2006: A New Database,/dataset.xhtml?persistentId=doi:10.15139/S3/12147,"Dec 16, 2015"
"Replication data for: Of Footnotes, Missing Data, and Lessons for 50-State Data Collection: The Gubernatorial Campaign Finance Data Project, 1977–2001",/dataset.xhtml?persistentId=doi:10.15139/S3/12142,"Dec 16, 2015"
Replication data for: The Measurement of the Partisan Balance of State Government,/dataset.xhtml?persistentId=doi:10.15139/S3/12143,"Dec 16, 2015"
"Replication data for: Public Opinion, Organized Interests, and Policy Congruence in Initiative and Noninitiative U.S. States",/dataset.xhtml?persistentId=doi:10.15139/S3/12144,"Dec 16, 2015"
Replication data for: The Transmission of Legal Precedent Among State Supreme Courts in the 21st Century,/dataset.xhtml?persistentId=doi:10.15139/S3/12125,"Dec 10, 2015"
Replication data for: Party Competition and Conflict in State Legislatures,/dataset.xhtml?persistentId=doi:10.15139/S3/12128,"Dec 6, 2015"
"Replication data for: ""The Politics of Need: Examining Governors’ Decisions to Oppose the ‘Obamacare’ Medicaid Expansion""",/dataset.xhtml?persistentId=doi:10.15139/S3/12130,"Dec 6, 2015"
Replication data for: A Partisan Model of Electoral Reform:  Voter Identification Laws and Confidence in State Elections,/dataset.xhtml?persistentId=doi:10.15139/S3/12114,"Dec 3, 2015"
"Replication data for: ""The Letter After your Name"": Party Labels on Virginia Ballots",/dataset.xhtml?persistentId=doi:10.15139/S3/12122,"Nov 19, 2015"
Replication data for: Term Limits and Collaboration Across the Aisle: An Analysis of Bipartisan Cosponsorship in Term Limited and Non-Term Limited State Legislatures,/dataset.xhtml?persistentId=doi:10.15139/S3/12124,"Nov 19, 2015"
Replication data for: What Price Justice(s)?  Understanding Campaign Spending in State Supreme Court Elections,/dataset.xhtml?persistentId=doi:10.15139/S3/12120,"Nov 19, 2015"
Replication data for: Election Laws and Agenda Setting: How Election Law Restrictiveness Shapes the Complexity of State Ballot Measures,/dataset.xhtml?persistentId=doi:10.15139/S3/12121,"Nov 19, 2015"
"Replication data for: Impartial Judges?  Race, Institutional Context, and U.S. State Supreme Courts",/dataset.xhtml?persistentId=doi:10.15139/S3/12123,"Nov 18, 2015"
Replication data for: The Ideological and Electoral Determinants of Laws Targeting Undocumented Migrants in the U.S. States,/dataset.xhtml?persistentId=hdl:1902.29/11669,"Sep 22, 2015"
Replication data for: Judicial Independence and Opinion Clarity on State Supreme Courts,/dataset.xhtml?persistentId=hdl:1902.29/11671,"Sep 22, 2015"
Replication data for: Consensus and Cooperation on State Supreme Courts,/dataset.xhtml?persistentId=hdl:1902.29/11647,"Jul 21, 2014"
Replication data for: “Why Some and Not Others?”: The Determinants of the Quality and Prestige of Public Graduate Research Universities,/dataset.xhtml?persistentId=hdl:1902.29/11648,"Jun 9, 2014"
Replication data for: County Governments and Democratic Decision Making: Explaining Why Counties Seek Approval of Local Option Sales Taxes,/dataset.xhtml?persistentId=hdl:1902.29/11649,"Jun 9, 2014"
"Replication data for: New Measures of Partisanship, Ideology, and Policy Mood in the American States",/dataset.xhtml?persistentId=hdl:1902.29/11598,"Dec 16, 2013"
Replication data for: A Bootstrap Method for Conducting Statistical Inference with Clustered Data,/dataset.xhtml?persistentId=hdl:1902.29/11599,"Dec 16, 2013"
"Replication data for: Common-Space Ideal Points, Committee Assignments, and Financial Interests in the State Legislatures",/dataset.xhtml?persistentId=hdl:1902.29/11610,"Dec 16, 2013"
Replication data for: Linear Models with Outliers: Choosing between Conditional-Mean and Conditional-Median Methods,/dataset.xhtml?persistentId=hdl:1902.29/11608,"Dec 16, 2013"
"Replication data for: State Legislative Elections, 1967–2003: Announcing the Completion of a Cleaned and Updated Dataset",/dataset.xhtml?persistentId=hdl:1902.29/11609,"Dec 16, 2013"
